epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,58.993,1.25123,0.87204,1.24237,0.76356,0.81428,0.81088,0.47412,1.37725,0.80551,1.30577,0.00110362,0.00110362,0.00110362
25,61.437,1.24353,0.85728,1.23105,0.82446,0.77562,0.82665,0.46167,1.38705,0.80475,1.31125,0.00108947,0.00108947,0.00108947
26,63.8825,1.23513,0.85934,1.22992,0.81092,0.79517,0.83343,0.4884,1.35889,0.80508,1.30241,0.00107532,0.00107532,0.00107532
27,66.3544,1.24249,0.85685,1.23257,0.81467,0.79148,0.8421,0.48709,1.40005,0.77823,1.31897,0.00106118,0.00106118,0.00106118
28,68.7919,1.24904,0.86887,1.23841,0.86088,0.83798,0.85677,0.4982,1.35886,0.75867,1.2924,0.00104703,0.00104703,0.00104703
29,71.2697,1.25235,0.84571,1.2406,0.86601,0.8231,0.84758,0.50349,1.34049,0.76149,1.29168,0.00103288,0.00103288,0.00103288
30,73.7388,1.21595,0.82361,1.2195,0.81519,0.82431,0.84641,0.50359,1.37422,0.77898,1.29929,0.00101873,0.00101873,0.00101873
31,76.1798,1.21735,0.82371,1.21448,0.83017,0.83156,0.83901,0.49427,1.36156,0.77776,1.29025,0.00100459,0.00100459,0.00100459
32,78.5957,1.23536,0.84401,1.2282,0.81778,0.82833,0.82429,0.49166,1.35192,0.77354,1.29547,0.00099044,0.00099044,0.00099044
33,81.0444,1.22231,0.81898,1.2191,0.82283,0.80634,0.84605,0.5015,1.35261,0.76438,1.29215,0.000976293,0.000976293,0.000976293
34,83.4324,1.2226,0.80539,1.22287,0.81968,0.81057,0.83705,0.49274,1.38369,0.75211,1.30889,0.000962146,0.000962146,0.000962146
35,85.8114,1.21363,0.80277,1.21698,0.84288,0.82969,0.86153,0.51535,1.34469,0.7477,1.286,0.000947999,0.000947999,0.000947999
36,88.2192,1.20641,0.80492,1.20865,0.8537,0.84209,0.86069,0.50435,1.36337,0.73079,1.30457,0.000933851,0.000933851,0.000933851
37,90.6867,1.20866,0.80317,1.2211,0.83261,0.83411,0.85255,0.51361,1.33735,0.75613,1.26727,0.000919704,0.000919704,0.000919704
38,93.139,1.19289,0.80755,1.20893,0.85288,0.79224,0.84727,0.49035,1.37661,0.76422,1.32016,0.000905557,0.000905557,0.000905557
39,95.6179,1.20946,0.80124,1.21446,0.87775,0.81278,0.86092,0.50263,1.3451,0.77052,1.28284,0.00089141,0.00089141,0.00089141
40,98.0713,1.19853,0.80086,1.21407,0.8799,0.80493,0.86753,0.52142,1.34271,0.75392,1.28772,0.000877263,0.000877263,0.000877263
41,100.567,1.18607,0.78405,1.21324,0.83689,0.83092,0.85331,0.48836,1.35496,0.77075,1.29124,0.000863116,0.000863116,0.000863116
42,103.016,1.18963,0.7886,1.21522,0.84488,0.8325,0.86697,0.49814,1.37113,0.7453,1.30129,0.000848969,0.000848969,0.000848969
43,105.439,1.2054,0.79435,1.21762,0.83205,0.82942,0.8407,0.49654,1.35117,0.74393,1.29358,0.000834822,0.000834822,0.000834822
44,107.824,1.18446,0.7764,1.20937,0.84248,0.84861,0.85135,0.49968,1.34305,0.73189,1.28735,0.000820675,0.000820675,0.000820675
45,110.296,1.16956,0.7724,1.19897,0.83086,0.82666,0.85353,0.4978,1.35558,0.7243,1.30621,0.000806528,0.000806528,0.000806528
46,112.727,1.17177,0.75375,1.20308,0.8502,0.81375,0.85418,0.50374,1.36368,0.75257,1.3044,0.00079238,0.00079238,0.00079238
47,115.156,1.18644,0.77252,1.20419,0.89893,0.79428,0.85581,0.50282,1.36617,0.72639,1.31046,0.000778233,0.000778233,0.000778233
48,117.559,1.16445,0.7565,1.19361,0.84725,0.82511,0.8584,0.50908,1.34399,0.73189,1.28836,0.000764086,0.000764086,0.000764086
49,119.978,1.15885,0.76006,1.19567,0.86289,0.83346,0.85738,0.51227,1.35395,0.72718,1.30711,0.000749939,0.000749939,0.000749939
50,123.165,1.16025,0.75348,1.19177,0.84171,0.84758,0.86672,0.50432,1.36367,0.73295,1.28716,0.000735792,0.000735792,0.000735792
51,126.102,1.1638,0.75769,1.19322,0.86888,0.86614,0.8711,0.49397,1.38434,0.72487,1.31341,0.000721645,0.000721645,0.000721645
52,128.772,1.16868,0.76039,1.20693,0.83173,0.83118,0.84517,0.50168,1.36127,0.72806,1.29422,0.000707498,0.000707498,0.000707498
53,131.412,1.14217,0.75373,1.18693,0.83994,0.84183,0.86761,0.49809,1.37739,0.707,1.30676,0.000693351,0.000693351,0.000693351
54,134.131,1.13909,0.74399,1.18368,0.86638,0.82694,0.86766,0.51372,1.33658,0.73113,1.29035,0.000679204,0.000679204,0.000679204
55,136.866,1.16658,0.75125,1.19328,0.86903,0.82174,0.85724,0.50959,1.33955,0.73187,1.29024,0.000665057,0.000665057,0.000665057
56,139.513,1.13968,0.74054,1.1836,0.85125,0.82544,0.85479,0.50269,1.34796,0.7265,1.29176,0.000650909,0.000650909,0.000650909
57,142.304,1.14409,0.74279,1.1847,0.85085,0.86563,0.86811,0.51119,1.35522,0.72529,1.29701,0.000636762,0.000636762,0.000636762
58,145.081,1.12542,0.71885,1.1785,0.87406,0.79882,0.85109,0.49452,1.33659,0.76288,1.28637,0.000622615,0.000622615,0.000622615
59,147.784,1.14234,0.73406,1.19059,0.85053,0.87421,0.87606,0.51992,1.35347,0.70909,1.30075,0.000608468,0.000608468,0.000608468
60,150.508,1.12641,0.7278,1.17966,0.8659,0.8402,0.8768,0.51749,1.34331,0.70607,1.28363,0.000594321,0.000594321,0.000594321
61,153.208,1.13097,0.71392,1.18108,0.86129,0.86842,0.87643,0.51271,1.36054,0.69315,1.29169,0.000580174,0.000580174,0.000580174
62,155.974,1.1167,0.70517,1.16943,0.81636,0.8708,0.86294,0.51607,1.35684,0.70823,1.30176,0.000566027,0.000566027,0.000566027
63,158.685,1.11827,0.71657,1.17418,0.84213,0.85693,0.86972,0.52258,1.34531,0.70487,1.29682,0.00055188,0.00055188,0.00055188
64,161.463,1.12769,0.71105,1.18308,0.83284,0.85934,0.84778,0.49616,1.35118,0.72167,1.29242,0.000537733,0.000537733,0.000537733
65,164.143,1.10716,0.70515,1.17354,0.83175,0.85992,0.86625,0.51633,1.34156,0.71108,1.29003,0.000523586,0.000523586,0.000523586
66,166.783,1.10775,0.69937,1.17484,0.87792,0.85594,0.87756,0.51039,1.37267,0.70415,1.31647,0.000509438,0.000509438,0.000509438
67,169.69,1.10844,0.69971,1.17949,0.89717,0.85011,0.87712,0.52077,1.34706,0.68661,1.29984,0.000495291,0.000495291,0.000495291
68,172.337,1.10284,0.70301,1.17031,0.85697,0.85958,0.86272,0.49911,1.37267,0.70682,1.31299,0.000481144,0.000481144,0.000481144
69,174.986,1.11162,0.70331,1.17342,0.85225,0.85269,0.8717,0.51839,1.34466,0.69178,1.29946,0.000466997,0.000466997,0.000466997
70,177.625,1.0948,0.69377,1.17173,0.82871,0.87451,0.87228,0.51856,1.34362,0.70025,1.30544,0.00045285,0.00045285,0.00045285
71,180.35,1.09842,0.69535,1.16329,0.89528,0.86595,0.88559,0.52974,1.35355,0.67881,1.29849,0.000438703,0.000438703,0.000438703
72,183.153,1.10155,0.69083,1.16828,0.889,0.86188,0.88408,0.51863,1.35629,0.69369,1.30882,0.000424556,0.000424556,0.000424556
73,185.846,1.09346,0.67936,1.16615,0.86085,0.86698,0.87503,0.52291,1.34903,0.68871,1.30584,0.000410409,0.000410409,0.000410409
74,188.597,1.0878,0.67549,1.15881,0.84731,0.8603,0.87334,0.5183,1.36546,0.69312,1.31143,0.000396262,0.000396262,0.000396262
75,191.251,1.07799,0.6783,1.15702,0.87148,0.84082,0.87935,0.51719,1.35307,0.6867,1.29901,0.000382115,0.000382115,0.000382115
76,193.964,1.09417,0.67976,1.1633,0.86363,0.87086,0.87619,0.51623,1.3482,0.69244,1.28823,0.000367967,0.000367967,0.000367967
77,196.647,1.08258,0.68134,1.15874,0.84894,0.85485,0.86359,0.51641,1.34507,0.69003,1.28818,0.00035382,0.00035382,0.00035382
78,199.289,1.0744,0.66955,1.15539,0.84903,0.84528,0.87973,0.5161,1.35957,0.6945,1.3036,0.000339673,0.000339673,0.000339673
79,201.983,1.08255,0.65473,1.15458,0.89459,0.85902,0.88277,0.51698,1.36177,0.68613,1.30829,0.000325526,0.000325526,0.000325526
80,204.618,1.08074,0.67493,1.15914,0.87928,0.85872,0.88251,0.51841,1.35847,0.67085,1.30626,0.000311379,0.000311379,0.000311379
81,207.255,1.06392,0.66908,1.15271,0.84838,0.88902,0.87553,0.51657,1.34856,0.68433,1.30012,0.000297232,0.000297232,0.000297232
82,209.888,1.07015,0.66422,1.16042,0.87738,0.8444,0.87544,0.52791,1.35378,0.6796,1.3114,0.000283085,0.000283085,0.000283085
83,212.509,1.07483,0.66489,1.16073,0.85006,0.86568,0.87452,0.50985,1.37012,0.67161,1.3121,0.000268938,0.000268938,0.000268938
84,215.247,1.061,0.65564,1.15243,0.8867,0.83585,0.87434,0.52228,1.36429,0.6928,1.31119,0.000254791,0.000254791,0.000254791
85,217.911,1.04831,0.65375,1.14904,0.87982,0.86665,0.87523,0.51962,1.36386,0.67823,1.31166,0.000240644,0.000240644,0.000240644
86,220.537,1.05617,0.65456,1.15115,0.87958,0.85619,0.87966,0.52434,1.35857,0.6851,1.30676,0.000226497,0.000226497,0.000226497
87,223.263,1.06059,0.63862,1.14729,0.86911,0.8596,0.87463,0.52434,1.35707,0.67847,1.2981,0.000212349,0.000212349,0.000212349
88,225.9,1.04573,0.63891,1.14627,0.88428,0.85639,0.88008,0.52092,1.35934,0.67975,1.30582,0.000198202,0.000198202,0.000198202
89,228.577,1.0394,0.63736,1.14343,0.8661,0.84934,0.87241,0.52183,1.3612,0.67673,1.3107,0.000184055,0.000184055,0.000184055
90,231.397,1.04405,0.64622,1.14733,0.86357,0.85415,0.86808,0.52328,1.35183,0.67404,1.30329,0.000169908,0.000169908,0.000169908
91,234.589,1.0138,0.60041,1.15181,0.87504,0.85087,0.8676,0.5154,1.35265,0.68491,1.32973,0.000155761,0.000155761,0.000155761
92,237.312,1.00771,0.5571,1.13421,0.87631,0.83743,0.86573,0.51876,1.34932,0.67188,1.31899,0.000141614,0.000141614,0.000141614
93,240.042,0.99743,0.55656,1.13696,0.87374,0.83381,0.86658,0.51697,1.35331,0.67522,1.32663,0.000127467,0.000127467,0.000127467
94,242.77,0.98107,0.54337,1.12704,0.89549,0.82573,0.86841,0.51993,1.35205,0.67541,1.32607,0.00011332,0.00011332,0.00011332
95,245.461,0.97357,0.53421,1.11869,0.82943,0.87894,0.86675,0.52269,1.35466,0.66794,1.32778,9.91726e-05,9.91726e-05,9.91726e-05
96,248.136,0.98668,0.54169,1.135,0.84247,0.85889,0.8646,0.52061,1.36312,0.67109,1.3308,8.50255e-05,8.50255e-05,8.50255e-05
97,250.865,0.97378,0.53149,1.12927,0.83326,0.86114,0.86024,0.51548,1.35822,0.67938,1.32219,7.08784e-05,7.08784e-05,7.08784e-05
98,253.525,0.96612,0.52897,1.11997,0.82162,0.86405,0.86384,0.52004,1.35072,0.68413,1.31537,5.67313e-05,5.67313e-05,5.67313e-05
99,256.178,0.97064,0.5267,1.11874,0.84119,0.85127,0.86528,0.52021,1.35362,0.68335,1.32082,4.25842e-05,4.25842e-05,4.25842e-05
100,258.808,0.97037,0.52675,1.12113,0.84522,0.85585,0.86434,0.51854,1.35885,0.68335,1.32493,2.84371e-05,2.84371e-05,2.84371e-05
