epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,141.691,1.2466,0.84232,1.26561,0.78942,0.81676,0.83082,0.48758,1.35689,0.80707,1.3271,0.000919704,0.000919704,0.000919704
38,145.507,1.2319,0.82585,1.25035,0.81184,0.77997,0.8107,0.48526,1.37058,0.81178,1.33522,0.000905557,0.000905557,0.000905557
39,149.307,1.23755,0.82788,1.2484,0.78199,0.7737,0.7932,0.46683,1.38446,0.82805,1.35448,0.00089141,0.00089141,0.00089141
40,153.107,1.21565,0.80302,1.24233,0.86393,0.74674,0.80858,0.47213,1.37407,0.81749,1.33999,0.000877263,0.000877263,0.000877263
41,156.845,1.22728,0.81162,1.24641,0.83128,0.78,0.82804,0.48045,1.36802,0.79705,1.34021,0.000863116,0.000863116,0.000863116
42,160.579,1.20277,0.7994,1.23617,0.80818,0.77636,0.80395,0.46872,1.37533,0.81667,1.33378,0.000848969,0.000848969,0.000848969
43,164.422,1.2104,0.8001,1.2363,0.80388,0.78854,0.81635,0.47327,1.3476,0.80482,1.32913,0.000834822,0.000834822,0.000834822
44,168.129,1.2314,0.81355,1.24637,0.80137,0.77182,0.79537,0.46301,1.41984,0.79569,1.35532,0.000820675,0.000820675,0.000820675
45,171.794,1.21172,0.78837,1.23299,0.79634,0.79689,0.8149,0.48572,1.37769,0.78539,1.33414,0.000806528,0.000806528,0.000806528
46,175.591,1.21726,0.8011,1.24072,0.83542,0.80001,0.83295,0.49693,1.3764,0.7708,1.3428,0.00079238,0.00079238,0.00079238
47,179.418,1.21628,0.79063,1.23645,0.80921,0.77606,0.80716,0.47647,1.37709,0.79004,1.33944,0.000778233,0.000778233,0.000778233
48,183.217,1.17916,0.79367,1.22184,0.81848,0.79775,0.82819,0.48853,1.38581,0.785,1.3449,0.000764086,0.000764086,0.000764086
49,187.027,1.20367,0.7857,1.23157,0.78965,0.80831,0.79956,0.47582,1.37891,0.81452,1.34812,0.000749939,0.000749939,0.000749939
50,190.822,1.19996,0.78285,1.23567,0.82537,0.82472,0.83938,0.49507,1.35545,0.76196,1.3375,0.000735792,0.000735792,0.000735792
51,194.891,1.19883,0.76879,1.22714,0.7948,0.80334,0.82234,0.49425,1.35281,0.79829,1.33715,0.000721645,0.000721645,0.000721645
52,198.663,1.20841,0.78821,1.23907,0.85729,0.78638,0.83494,0.49117,1.36691,0.76586,1.34764,0.000707498,0.000707498,0.000707498
53,202.357,1.1911,0.77624,1.22886,0.82119,0.79066,0.8141,0.48641,1.36369,0.76616,1.34716,0.000693351,0.000693351,0.000693351
54,206.18,1.18492,0.7638,1.2241,0.80678,0.826,0.83296,0.50012,1.36195,0.76485,1.35076,0.000679204,0.000679204,0.000679204
55,209.908,1.18423,0.76112,1.22674,0.86455,0.78665,0.83858,0.49836,1.39582,0.7531,1.35323,0.000665057,0.000665057,0.000665057
56,213.703,1.17617,0.76108,1.21957,0.78806,0.79907,0.81724,0.48858,1.36952,0.77,1.33792,0.000650909,0.000650909,0.000650909
57,217.495,1.18211,0.76581,1.21675,0.81506,0.78615,0.82533,0.49791,1.33908,0.76535,1.33828,0.000636762,0.000636762,0.000636762
58,221.299,1.15746,0.73363,1.21338,0.82859,0.80296,0.83242,0.49592,1.33532,0.74577,1.3384,0.000622615,0.000622615,0.000622615
59,225.087,1.17854,0.75461,1.22982,0.84342,0.80379,0.8318,0.49843,1.34537,0.73652,1.35822,0.000608468,0.000608468,0.000608468
60,228.871,1.1645,0.75279,1.22409,0.8378,0.82666,0.83493,0.50691,1.33107,0.7362,1.32956,0.000594321,0.000594321,0.000594321
61,232.684,1.15921,0.74062,1.21908,0.82672,0.83654,0.83562,0.50273,1.35143,0.72533,1.34395,0.000580174,0.000580174,0.000580174
62,236.496,1.14974,0.71782,1.20835,0.85134,0.78696,0.83236,0.49814,1.35909,0.73913,1.35424,0.000566027,0.000566027,0.000566027
63,240.301,1.16169,0.73441,1.22249,0.81985,0.79711,0.83322,0.5021,1.35186,0.74347,1.34808,0.00055188,0.00055188,0.00055188
64,243.98,1.15498,0.72741,1.21993,0.83834,0.81374,0.83111,0.49625,1.36077,0.75494,1.35229,0.000537733,0.000537733,0.000537733
65,247.649,1.13935,0.72624,1.20098,0.84967,0.78577,0.82993,0.49576,1.36322,0.73536,1.35516,0.000523586,0.000523586,0.000523586
66,251.316,1.14229,0.7192,1.20767,0.82891,0.7777,0.82012,0.48765,1.38708,0.73655,1.37432,0.000509438,0.000509438,0.000509438
67,254.986,1.14262,0.72548,1.21418,0.81797,0.8118,0.83238,0.49445,1.35289,0.73025,1.35412,0.000495291,0.000495291,0.000495291
68,258.691,1.1313,0.73208,1.21441,0.87536,0.78246,0.8425,0.49778,1.36299,0.7253,1.35034,0.000481144,0.000481144,0.000481144
69,262.365,1.13359,0.71986,1.21063,0.83731,0.79573,0.82865,0.4869,1.37601,0.72537,1.37136,0.000466997,0.000466997,0.000466997
70,266.169,1.13441,0.71424,1.20643,0.8493,0.80482,0.84213,0.4961,1.36703,0.72542,1.35742,0.00045285,0.00045285,0.00045285
71,269.915,1.14115,0.72017,1.19985,0.81484,0.83711,0.84432,0.50042,1.35238,0.71984,1.35274,0.000438703,0.000438703,0.000438703
72,273.7,1.12798,0.70585,1.19762,0.80138,0.82043,0.82616,0.497,1.35969,0.73087,1.35918,0.000424556,0.000424556,0.000424556
73,277.486,1.13527,0.72432,1.20529,0.84586,0.79712,0.82852,0.49515,1.35483,0.72609,1.34422,0.000410409,0.000410409,0.000410409
74,281.276,1.12453,0.70195,1.19985,0.82277,0.81631,0.82963,0.49681,1.37303,0.73008,1.37113,0.000396262,0.000396262,0.000396262
75,284.944,1.10473,0.69567,1.18195,0.805,0.82716,0.83651,0.4933,1.37796,0.71317,1.35228,0.000382115,0.000382115,0.000382115
76,288.624,1.10849,0.69243,1.19083,0.84134,0.80932,0.84731,0.49944,1.35538,0.71704,1.3539,0.000367967,0.000367967,0.000367967
77,292.422,1.1047,0.69164,1.18957,0.86731,0.79645,0.84642,0.49677,1.36461,0.71567,1.35866,0.00035382,0.00035382,0.00035382
78,296.206,1.10782,0.69141,1.19677,0.83934,0.82344,0.84215,0.4952,1.37032,0.71225,1.36545,0.000339673,0.000339673,0.000339673
79,300.007,1.12756,0.6943,1.19679,0.84562,0.80148,0.83329,0.49005,1.3739,0.73202,1.36376,0.000325526,0.000325526,0.000325526
80,303.806,1.09942,0.6903,1.19697,0.84287,0.80163,0.84059,0.49789,1.37372,0.71235,1.36073,0.000311379,0.000311379,0.000311379
81,307.596,1.09467,0.67919,1.18709,0.85129,0.81182,0.84334,0.49426,1.36701,0.71298,1.35897,0.000297232,0.000297232,0.000297232
82,311.39,1.10583,0.68407,1.19847,0.83671,0.8178,0.84682,0.49934,1.3646,0.69835,1.3656,0.000283085,0.000283085,0.000283085
83,315.181,1.0874,0.67407,1.18659,0.84572,0.80682,0.84332,0.49852,1.36719,0.69748,1.36575,0.000268938,0.000268938,0.000268938
84,318.894,1.09133,0.66822,1.18504,0.81512,0.83543,0.85004,0.49226,1.37056,0.7088,1.36275,0.000254791,0.000254791,0.000254791
85,322.565,1.08693,0.66837,1.18497,0.81472,0.84041,0.84383,0.49833,1.37245,0.69939,1.35541,0.000240644,0.000240644,0.000240644
86,326.231,1.08526,0.66461,1.1824,0.88194,0.79728,0.84426,0.50429,1.36191,0.70349,1.35294,0.000226497,0.000226497,0.000226497
87,329.897,1.0893,0.66424,1.17263,0.85018,0.82796,0.85019,0.50563,1.36332,0.69429,1.3569,0.000212349,0.000212349,0.000212349
88,333.657,1.069,0.6588,1.17354,0.8483,0.8252,0.84927,0.50283,1.37294,0.70263,1.36026,0.000198202,0.000198202,0.000198202
89,337.452,1.07134,0.66485,1.17644,0.85662,0.79419,0.84085,0.49998,1.36014,0.70032,1.35413,0.000184055,0.000184055,0.000184055
90,341.244,1.07313,0.64745,1.17648,0.84152,0.82892,0.84852,0.50524,1.37281,0.70205,1.35353,0.000169908,0.000169908,0.000169908
91,345.53,1.0603,0.63088,1.1933,0.86391,0.7968,0.83787,0.49447,1.37651,0.70549,1.38128,0.000155761,0.000155761,0.000155761
92,349.384,1.03941,0.58459,1.1759,0.86554,0.79377,0.84194,0.48862,1.37351,0.69712,1.38338,0.000141614,0.000141614,0.000141614
93,353.126,1.04104,0.57496,1.18022,0.86601,0.786,0.83935,0.489,1.38731,0.69454,1.3824,0.000127467,0.000127467,0.000127467
94,356.952,1.02548,0.57391,1.1725,0.86572,0.78567,0.84951,0.49319,1.37527,0.70487,1.37659,0.00011332,0.00011332,0.00011332
95,360.734,1.02486,0.56449,1.16686,0.84269,0.81412,0.84479,0.49092,1.3742,0.69509,1.36728,9.91726e-05,9.91726e-05,9.91726e-05
96,364.43,1.02152,0.56203,1.16879,0.84764,0.81662,0.84913,0.48817,1.38881,0.68775,1.38007,8.50255e-05,8.50255e-05,8.50255e-05
97,368.175,1.00868,0.555,1.16265,0.85839,0.81313,0.84711,0.49585,1.3795,0.70026,1.38079,7.08784e-05,7.08784e-05,7.08784e-05
98,372.013,1.00602,0.55061,1.15477,0.85176,0.81684,0.84794,0.49097,1.38835,0.69778,1.3835,5.67313e-05,5.67313e-05,5.67313e-05
99,375.715,0.99586,0.55679,1.15168,0.84404,0.81892,0.85308,0.49411,1.38322,0.69445,1.38042,4.25842e-05,4.25842e-05,4.25842e-05
100,379.415,1.00268,0.54811,1.15512,0.8486,0.82571,0.85332,0.49313,1.3869,0.69204,1.38372,2.84371e-05,2.84371e-05,2.84371e-05
