epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,129.876,1.24758,0.83886,1.25707,0.82366,0.78398,0.81721,0.4793,1.35952,0.78325,1.36606,0.000976293,0.000976293,0.000976293
34,133.825,1.2453,0.84891,1.26456,0.79783,0.81078,0.81103,0.47209,1.36763,0.81712,1.38267,0.000962146,0.000962146,0.000962146
35,137.72,1.236,0.83423,1.25583,0.81234,0.79655,0.83606,0.48147,1.34628,0.80035,1.35815,0.000947999,0.000947999,0.000947999
36,141.637,1.2514,0.82498,1.2546,0.77519,0.80836,0.82112,0.46267,1.44531,0.79811,1.40883,0.000933851,0.000933851,0.000933851
37,145.524,1.23809,0.82537,1.2616,0.82034,0.83146,0.84799,0.47293,1.42675,0.78403,1.40085,0.000919704,0.000919704,0.000919704
38,149.417,1.22855,0.80831,1.25405,0.83526,0.75695,0.81931,0.47841,1.37815,0.85467,1.37336,0.000905557,0.000905557,0.000905557
39,153.294,1.22881,0.82057,1.25563,0.83014,0.78465,0.83101,0.48605,1.36723,0.79827,1.37307,0.00089141,0.00089141,0.00089141
40,157.278,1.21936,0.81532,1.25301,0.84119,0.81209,0.84535,0.48395,1.37853,0.80163,1.37795,0.000877263,0.000877263,0.000877263
41,161.167,1.20736,0.79651,1.24403,0.86528,0.80404,0.84796,0.49878,1.35157,0.74445,1.37354,0.000863116,0.000863116,0.000863116
42,165.097,1.20396,0.78762,1.24674,0.82571,0.82198,0.84493,0.49587,1.33958,0.77452,1.36292,0.000848969,0.000848969,0.000848969
43,168.985,1.22808,0.79807,1.25283,0.76659,0.72317,0.7873,0.45065,1.41131,0.84016,1.39944,0.000834822,0.000834822,0.000834822
44,172.807,1.19775,0.77676,1.23598,0.82567,0.82004,0.84949,0.49849,1.36199,0.7397,1.36528,0.000820675,0.000820675,0.000820675
45,176.672,1.22445,0.78089,1.2498,0.80923,0.84224,0.85873,0.49456,1.378,0.75768,1.37851,0.000806528,0.000806528,0.000806528
46,180.505,1.20832,0.77328,1.23974,0.80384,0.82433,0.83743,0.49913,1.33912,0.76975,1.35554,0.00079238,0.00079238,0.00079238
47,184.328,1.20009,0.76809,1.23441,0.83236,0.82278,0.8423,0.48886,1.38677,0.73193,1.39276,0.000778233,0.000778233,0.000778233
48,188.223,1.21839,0.77864,1.24012,0.79749,0.83965,0.84329,0.48234,1.40158,0.77421,1.42051,0.000764086,0.000764086,0.000764086
49,192.102,1.19418,0.76949,1.23383,0.79474,0.82935,0.84486,0.49035,1.37053,0.76245,1.37552,0.000749939,0.000749939,0.000749939
50,195.981,1.19645,0.75834,1.22996,0.83518,0.81173,0.83742,0.48398,1.35372,0.76814,1.36774,0.000735792,0.000735792,0.000735792
51,199.924,1.19623,0.769,1.23489,0.82844,0.82346,0.83833,0.48673,1.35877,0.73886,1.37789,0.000721645,0.000721645,0.000721645
52,203.792,1.18487,0.76194,1.23257,0.82519,0.80354,0.82299,0.49179,1.35782,0.7684,1.36195,0.000707498,0.000707498,0.000707498
53,207.621,1.17909,0.76249,1.22758,0.84131,0.83575,0.84655,0.50139,1.3419,0.74411,1.36719,0.000693351,0.000693351,0.000693351
54,211.4,1.17282,0.74143,1.22409,0.81655,0.8251,0.83542,0.48994,1.36433,0.74027,1.38559,0.000679204,0.000679204,0.000679204
55,215.262,1.19341,0.75611,1.23908,0.83111,0.80392,0.82952,0.48521,1.36353,0.74225,1.38257,0.000665057,0.000665057,0.000665057
56,219.105,1.17715,0.75025,1.21729,0.84945,0.81304,0.85657,0.50337,1.36317,0.73973,1.36103,0.000650909,0.000650909,0.000650909
57,223.103,1.18607,0.76492,1.22136,0.85502,0.80556,0.8494,0.49944,1.35531,0.73687,1.36979,0.000636762,0.000636762,0.000636762
58,227.001,1.16177,0.74356,1.22235,0.83298,0.83204,0.85806,0.49722,1.37876,0.71407,1.3828,0.000622615,0.000622615,0.000622615
59,230.796,1.16137,0.75084,1.22196,0.82717,0.82595,0.84551,0.49852,1.34987,0.7232,1.35788,0.000608468,0.000608468,0.000608468
60,234.596,1.16042,0.72649,1.22245,0.79689,0.82939,0.8336,0.48279,1.36678,0.7374,1.39017,0.000594321,0.000594321,0.000594321
61,238.407,1.17257,0.75016,1.22714,0.81608,0.83444,0.8559,0.49588,1.37042,0.74057,1.38784,0.000580174,0.000580174,0.000580174
62,242.257,1.16698,0.73455,1.22159,0.79595,0.84734,0.84804,0.50037,1.37334,0.72679,1.38809,0.000566027,0.000566027,0.000566027
63,246.086,1.16934,0.73854,1.22776,0.82806,0.84234,0.85103,0.50125,1.35917,0.73911,1.37126,0.00055188,0.00055188,0.00055188
64,249.933,1.16471,0.72641,1.22232,0.81276,0.83626,0.84027,0.49707,1.35085,0.71873,1.3699,0.000537733,0.000537733,0.000537733
65,253.757,1.1551,0.72058,1.21021,0.85149,0.82464,0.85233,0.50232,1.36176,0.72017,1.37683,0.000523586,0.000523586,0.000523586
66,257.442,1.15359,0.7102,1.21384,0.82593,0.85309,0.85553,0.49948,1.37389,0.71849,1.36876,0.000509438,0.000509438,0.000509438
67,261.174,1.13754,0.71077,1.20765,0.84181,0.82615,0.84887,0.49468,1.36483,0.71139,1.3864,0.000495291,0.000495291,0.000495291
68,264.87,1.12451,0.70305,1.20985,0.82904,0.82966,0.85275,0.50432,1.35566,0.71099,1.37781,0.000481144,0.000481144,0.000481144
69,268.586,1.14206,0.7162,1.21954,0.80791,0.84488,0.85313,0.50429,1.35187,0.71129,1.37279,0.000466997,0.000466997,0.000466997
70,272.318,1.12286,0.70814,1.20639,0.84273,0.80499,0.83803,0.48972,1.36718,0.74596,1.38742,0.00045285,0.00045285,0.00045285
71,276.014,1.13577,0.70941,1.20455,0.84438,0.81967,0.84676,0.49161,1.36197,0.71952,1.38516,0.000438703,0.000438703,0.000438703
72,279.703,1.1124,0.68963,1.19709,0.83591,0.82731,0.84341,0.4867,1.36227,0.72054,1.3808,0.000424556,0.000424556,0.000424556
73,283.393,1.13721,0.70275,1.21188,0.83529,0.82381,0.84679,0.50408,1.3466,0.70855,1.37832,0.000410409,0.000410409,0.000410409
74,287.195,1.12276,0.68568,1.20252,0.84197,0.83556,0.85414,0.50354,1.35568,0.71008,1.37026,0.000396262,0.000396262,0.000396262
75,290.998,1.11009,0.67863,1.19053,0.83899,0.83201,0.85382,0.50352,1.36279,0.69115,1.38129,0.000382115,0.000382115,0.000382115
76,294.808,1.1071,0.6741,1.19982,0.82617,0.83178,0.84822,0.50252,1.35199,0.71336,1.366,0.000367967,0.000367967,0.000367967
77,298.619,1.10304,0.68495,1.19592,0.84116,0.8134,0.84594,0.49646,1.36693,0.71272,1.37484,0.00035382,0.00035382,0.00035382
78,302.424,1.12311,0.69151,1.20191,0.81818,0.85975,0.85205,0.49633,1.36498,0.69699,1.38633,0.000339673,0.000339673,0.000339673
79,306.15,1.11008,0.6798,1.19396,0.82085,0.83217,0.84394,0.4979,1.3538,0.71778,1.37998,0.000325526,0.000325526,0.000325526
80,309.973,1.12647,0.68364,1.20704,0.80552,0.86351,0.84923,0.49746,1.35936,0.69444,1.38498,0.000311379,0.000311379,0.000311379
81,313.66,1.11315,0.67242,1.20488,0.83173,0.82046,0.85127,0.50244,1.37138,0.68856,1.39159,0.000297232,0.000297232,0.000297232
82,317.456,1.09217,0.67015,1.19319,0.83416,0.83581,0.85142,0.50237,1.35869,0.69743,1.38012,0.000283085,0.000283085,0.000283085
83,321.274,1.10754,0.68154,1.20032,0.81337,0.81603,0.84047,0.49671,1.35893,0.70711,1.37051,0.000268938,0.000268938,0.000268938
84,325.085,1.09915,0.66963,1.19191,0.83075,0.84822,0.85189,0.49537,1.37742,0.68609,1.39072,0.000254791,0.000254791,0.000254791
85,328.874,1.08912,0.6667,1.19078,0.82174,0.83595,0.84994,0.5046,1.36755,0.69185,1.38669,0.000240644,0.000240644,0.000240644
86,332.675,1.10148,0.6676,1.19249,0.82932,0.8588,0.85832,0.50295,1.35913,0.68351,1.37491,0.000226497,0.000226497,0.000226497
87,336.477,1.08985,0.66069,1.18135,0.82635,0.83345,0.84635,0.50013,1.37517,0.68529,1.38444,0.000212349,0.000212349,0.000212349
88,340.169,1.08109,0.64797,1.18138,0.85568,0.83139,0.85482,0.50318,1.36875,0.68242,1.38064,0.000198202,0.000198202,0.000198202
89,343.88,1.07824,0.64512,1.1834,0.84309,0.83889,0.85484,0.50552,1.36752,0.68227,1.3775,0.000184055,0.000184055,0.000184055
90,347.754,1.08804,0.65184,1.18364,0.84675,0.83106,0.8513,0.50477,1.36339,0.68452,1.37915,0.000169908,0.000169908,0.000169908
91,352.182,1.06233,0.62554,1.19942,0.82813,0.80792,0.84742,0.49333,1.37022,0.6833,1.40686,0.000155761,0.000155761,0.000155761
92,356.092,1.03799,0.56977,1.18253,0.82176,0.82558,0.84385,0.50049,1.37017,0.68555,1.40561,0.000141614,0.000141614,0.000141614
93,359.903,1.04206,0.56155,1.18027,0.81716,0.83254,0.84948,0.50114,1.38011,0.68661,1.40773,0.000127467,0.000127467,0.000127467
94,363.731,1.0347,0.56216,1.18261,0.83178,0.81381,0.84652,0.49267,1.37797,0.68639,1.40004,0.00011332,0.00011332,0.00011332
95,367.609,1.02078,0.55533,1.17056,0.81939,0.82751,0.85033,0.49985,1.38047,0.67993,1.4058,9.91726e-05,9.91726e-05,9.91726e-05
96,371.34,1.01877,0.55287,1.17886,0.80696,0.83488,0.84633,0.50005,1.37351,0.68801,1.39366,8.50255e-05,8.50255e-05,8.50255e-05
97,375.164,1.01769,0.5537,1.16634,0.82316,0.84581,0.84429,0.49988,1.3781,0.68266,1.39943,7.08784e-05,7.08784e-05,7.08784e-05
98,378.984,1.01297,0.55023,1.16194,0.83263,0.82539,0.84586,0.50122,1.3781,0.68377,1.40208,5.67313e-05,5.67313e-05,5.67313e-05
99,382.866,1.00372,0.53959,1.16394,0.83663,0.81797,0.83765,0.49827,1.37656,0.68787,1.40184,4.25842e-05,4.25842e-05,4.25842e-05
100,386.72,1.00681,0.5446,1.16228,0.8299,0.82352,0.84098,0.49793,1.37737,0.68618,1.40379,2.84371e-05,2.84371e-05,2.84371e-05
