epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,139.578,1.14847,0.73672,1.1921,0.85731,0.85373,0.86549,0.49526,1.37875,0.71895,1.32009,0.000665057,0.000665057,0.000665057
56,141.999,1.16131,0.73687,1.18886,0.83359,0.83281,0.85224,0.50457,1.36881,0.75612,1.30639,0.000650909,0.000650909,0.000650909
57,144.411,1.15411,0.73114,1.18426,0.85054,0.86759,0.87576,0.51145,1.36009,0.71745,1.30468,0.000636762,0.000636762,0.000636762
58,146.818,1.13078,0.72252,1.18237,0.83123,0.83118,0.85023,0.49464,1.36975,0.733,1.30885,0.000622615,0.000622615,0.000622615
59,149.235,1.13163,0.71979,1.18539,0.82217,0.853,0.85561,0.49991,1.37519,0.72433,1.31635,0.000608468,0.000608468,0.000608468
60,151.744,1.1224,0.71009,1.1735,0.85334,0.80903,0.85889,0.50314,1.3744,0.71421,1.31519,0.000594321,0.000594321,0.000594321
61,154.294,1.13014,0.70979,1.17895,0.81509,0.85115,0.86901,0.50393,1.38445,0.72848,1.31741,0.000580174,0.000580174,0.000580174
62,156.775,1.11006,0.7004,1.1706,0.86375,0.86518,0.87394,0.51803,1.38237,0.72123,1.32028,0.000566027,0.000566027,0.000566027
63,159.162,1.10887,0.69802,1.17243,0.84139,0.86205,0.8675,0.51783,1.36927,0.70808,1.31512,0.00055188,0.00055188,0.00055188
64,161.523,1.12049,0.70158,1.17715,0.85468,0.86697,0.86174,0.49702,1.3876,0.71737,1.31483,0.000537733,0.000537733,0.000537733
65,163.911,1.11723,0.69107,1.16516,0.83446,0.83691,0.84255,0.49462,1.37811,0.71103,1.31488,0.000523586,0.000523586,0.000523586
66,166.276,1.11632,0.69522,1.16972,0.83021,0.87217,0.87211,0.51525,1.37555,0.70619,1.30891,0.000509438,0.000509438,0.000509438
67,168.64,1.09851,0.7004,1.16312,0.84314,0.85281,0.86735,0.4995,1.37229,0.72344,1.31519,0.000495291,0.000495291,0.000495291
68,171.01,1.09715,0.69168,1.16924,0.844,0.85084,0.85658,0.48939,1.38082,0.71909,1.32112,0.000481144,0.000481144,0.000481144
69,173.417,1.09679,0.69467,1.1672,0.8397,0.87613,0.86459,0.50756,1.3714,0.71488,1.3172,0.000466997,0.000466997,0.000466997
70,175.837,1.10738,0.6909,1.16615,0.81818,0.85807,0.85528,0.50165,1.37246,0.7222,1.31336,0.00045285,0.00045285,0.00045285
71,178.244,1.09638,0.67438,1.15619,0.84543,0.85738,0.86888,0.50829,1.36738,0.72465,1.30997,0.000438703,0.000438703,0.000438703
72,180.656,1.09574,0.68266,1.15789,0.84505,0.84013,0.85086,0.49486,1.37665,0.72542,1.31678,0.000424556,0.000424556,0.000424556
73,183.114,1.09098,0.67396,1.16383,0.83955,0.85994,0.86142,0.49825,1.381,0.70622,1.32049,0.000410409,0.000410409,0.000410409
74,185.552,1.07618,0.65949,1.15271,0.83386,0.8753,0.87008,0.50136,1.39393,0.70217,1.33017,0.000396262,0.000396262,0.000396262
75,187.959,1.08958,0.67339,1.15967,0.85248,0.86661,0.86069,0.50038,1.37298,0.70857,1.30739,0.000382115,0.000382115,0.000382115
76,190.365,1.091,0.6654,1.16251,0.81321,0.87223,0.86319,0.50358,1.36737,0.72414,1.30621,0.000367967,0.000367967,0.000367967
77,193.146,1.07502,0.67773,1.15377,0.8466,0.87812,0.87419,0.50135,1.38684,0.69429,1.3239,0.00035382,0.00035382,0.00035382
78,195.994,1.07068,0.65478,1.15019,0.86848,0.86225,0.86554,0.50189,1.38989,0.70325,1.32473,0.000339673,0.000339673,0.000339673
79,198.436,1.06867,0.66522,1.14351,0.83418,0.88148,0.87037,0.49908,1.37685,0.70755,1.31227,0.000325526,0.000325526,0.000325526
80,200.865,1.07023,0.66359,1.14927,0.85502,0.87142,0.87138,0.50034,1.3831,0.70184,1.32188,0.000311379,0.000311379,0.000311379
81,203.434,1.07,0.65905,1.14898,0.85126,0.80509,0.85515,0.50007,1.37051,0.70547,1.31591,0.000297232,0.000297232,0.000297232
82,205.799,1.05564,0.65761,1.14799,0.83213,0.85745,0.86404,0.50292,1.36648,0.70652,1.31128,0.000283085,0.000283085,0.000283085
83,208.195,1.05942,0.65859,1.15234,0.83485,0.87078,0.86602,0.49319,1.38625,0.70472,1.32369,0.000268938,0.000268938,0.000268938
84,210.575,1.05113,0.64223,1.14148,0.82692,0.86992,0.86598,0.50091,1.38124,0.70098,1.32496,0.000254791,0.000254791,0.000254791
85,212.925,1.06399,0.64757,1.14937,0.84484,0.87117,0.87559,0.49789,1.4017,0.68864,1.33756,0.000240644,0.000240644,0.000240644
86,215.269,1.04441,0.6383,1.14129,0.84168,0.85787,0.85807,0.49303,1.39591,0.7108,1.334,0.000226497,0.000226497,0.000226497
87,217.608,1.03051,0.62585,1.12845,0.84135,0.86258,0.85948,0.49949,1.37453,0.70913,1.32129,0.000212349,0.000212349,0.000212349
88,219.98,1.03454,0.62882,1.13507,0.8254,0.85816,0.85878,0.50132,1.3823,0.69813,1.33292,0.000198202,0.000198202,0.000198202
89,222.346,1.04239,0.63584,1.13923,0.82624,0.87875,0.86588,0.50469,1.38458,0.69007,1.33537,0.000184055,0.000184055,0.000184055
90,224.78,1.0393,0.63899,1.13919,0.8387,0.86398,0.86262,0.49979,1.38081,0.69172,1.32393,0.000169908,0.000169908,0.000169908
91,227.783,1.00422,0.58972,1.13499,0.83898,0.85596,0.85456,0.49103,1.39623,0.68693,1.34474,0.000155761,0.000155761,0.000155761
92,230.254,1.00101,0.54275,1.12125,0.82354,0.86554,0.8477,0.48484,1.39385,0.70467,1.34305,0.000141614,0.000141614,0.000141614
93,232.713,0.98402,0.54154,1.11998,0.82663,0.86592,0.85327,0.48737,1.39234,0.70916,1.33779,0.000127467,0.000127467,0.000127467
94,235.149,0.97708,0.53106,1.11721,0.84824,0.85827,0.85565,0.49253,1.3923,0.7022,1.34145,0.00011332,0.00011332,0.00011332
95,237.656,0.97774,0.53226,1.11896,0.84324,0.8374,0.8454,0.48639,1.39429,0.70977,1.34445,9.91726e-05,9.91726e-05,9.91726e-05
96,240.093,0.96654,0.52818,1.11312,0.84432,0.85593,0.8529,0.48973,1.39342,0.70367,1.33934,8.50255e-05,8.50255e-05,8.50255e-05
97,242.505,0.96374,0.52208,1.11103,0.8442,0.8534,0.85433,0.49395,1.3971,0.70521,1.34034,7.08784e-05,7.08784e-05,7.08784e-05
98,244.853,0.97173,0.51958,1.1107,0.82064,0.85646,0.84766,0.49097,1.39573,0.70522,1.342,5.67313e-05,5.67313e-05,5.67313e-05
99,247.326,0.95977,0.51281,1.10697,0.82674,0.8513,0.8511,0.49305,1.39703,0.7051,1.34298,4.25842e-05,4.25842e-05,4.25842e-05
100,249.699,0.95934,0.51579,1.10602,0.85181,0.84206,0.8543,0.4928,1.40093,0.70464,1.34471,2.84371e-05,2.84371e-05,2.84371e-05
