epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,47.7138,1.323,0.94738,1.25427,0.76582,0.71765,0.74326,0.41369,1.46478,1.00218,1.33894,0.00120265,0.00120265,0.00120265
18,50.6072,1.32698,0.95671,1.25951,0.69939,0.75798,0.76535,0.43575,1.40414,0.88635,1.28333,0.0011885,0.0011885,0.0011885
19,53.5454,1.29461,0.9377,1.24875,0.80118,0.74107,0.79191,0.45114,1.42215,0.89243,1.29189,0.00117435,0.00117435,0.00117435
20,56.5212,1.29063,0.92862,1.23713,0.76487,0.75892,0.76416,0.44331,1.40295,0.85653,1.28137,0.00116021,0.00116021,0.00116021
21,59.2448,1.2832,0.92872,1.24064,0.77248,0.77591,0.80207,0.46464,1.40622,0.89852,1.29205,0.00114606,0.00114606,0.00114606
22,61.9493,1.28433,0.9114,1.22942,0.76708,0.74569,0.784,0.46439,1.37107,0.86219,1.26635,0.00113191,0.00113191,0.00113191
23,64.7193,1.28185,0.89118,1.22947,0.77292,0.74615,0.78188,0.46395,1.38327,0.8905,1.28013,0.00111776,0.00111776,0.00111776
24,67.4745,1.27457,0.90659,1.23878,0.79071,0.76769,0.79169,0.47324,1.39392,0.82509,1.273,0.00110362,0.00110362,0.00110362
25,70.2965,1.27199,0.89904,1.22688,0.73219,0.7352,0.76627,0.44103,1.41963,0.86649,1.28398,0.00108947,0.00108947,0.00108947
26,73.0213,1.26573,0.88815,1.22046,0.77914,0.77092,0.78844,0.4699,1.35938,0.82223,1.25981,0.00107532,0.00107532,0.00107532
27,75.7214,1.2744,0.8909,1.22869,0.80474,0.76656,0.80024,0.47014,1.39245,0.84471,1.27092,0.00106118,0.00106118,0.00106118
28,78.4507,1.26009,0.89898,1.2244,0.767,0.77943,0.78694,0.46312,1.39293,0.86096,1.28344,0.00104703,0.00104703,0.00104703
29,81.2013,1.25303,0.86959,1.21946,0.7636,0.75962,0.76393,0.43688,1.44237,0.86182,1.30549,0.00103288,0.00103288,0.00103288
30,83.88,1.25872,0.87688,1.22321,0.77866,0.76396,0.7756,0.44814,1.38931,0.82644,1.27494,0.00101873,0.00101873,0.00101873
31,86.5501,1.24344,0.86198,1.21095,0.79738,0.76764,0.79352,0.47052,1.37183,0.82187,1.26598,0.00100459,0.00100459,0.00100459
32,89.2702,1.24225,0.85148,1.20423,0.82472,0.75072,0.79943,0.47109,1.38074,0.81358,1.27178,0.00099044,0.00099044,0.00099044
33,91.9326,1.23913,0.85864,1.20959,0.78662,0.75069,0.80978,0.4654,1.38635,0.81195,1.26593,0.000976293,0.000976293,0.000976293
34,94.633,1.23307,0.85444,1.21546,0.81705,0.7682,0.80575,0.47566,1.35083,0.80548,1.25621,0.000962146,0.000962146,0.000962146
35,97.3264,1.24552,0.84554,1.21164,0.83696,0.74856,0.79624,0.46287,1.3895,0.82759,1.28402,0.000947999,0.000947999,0.000947999
36,99.9735,1.23052,0.83933,1.19801,0.83837,0.79734,0.83168,0.48552,1.36453,0.78286,1.26338,0.000933851,0.000933851,0.000933851
37,102.676,1.23787,0.84791,1.21183,0.82747,0.75195,0.81766,0.48216,1.37921,0.80007,1.27305,0.000919704,0.000919704,0.000919704
38,105.328,1.22682,0.83288,1.20663,0.81257,0.76847,0.82173,0.4874,1.40613,0.80243,1.28262,0.000905557,0.000905557,0.000905557
39,108.004,1.22325,0.82915,1.20344,0.85187,0.77943,0.82081,0.48694,1.38706,0.78297,1.27736,0.00089141,0.00089141,0.00089141
40,110.645,1.19932,0.80904,1.19187,0.82488,0.77149,0.82434,0.48536,1.37481,0.7901,1.27042,0.000877263,0.000877263,0.000877263
41,113.307,1.21791,0.81793,1.20436,0.81831,0.77934,0.824,0.4847,1.36143,0.78184,1.25871,0.000863116,0.000863116,0.000863116
42,115.993,1.19059,0.80545,1.18657,0.8138,0.78135,0.81229,0.4765,1.37091,0.77549,1.27144,0.000848969,0.000848969,0.000848969
43,118.645,1.19798,0.80381,1.18901,0.80604,0.78081,0.81148,0.47938,1.35869,0.7834,1.26026,0.000834822,0.000834822,0.000834822
44,121.275,1.22241,0.80966,1.19875,0.80158,0.76387,0.80029,0.47496,1.37324,0.79178,1.25919,0.000820675,0.000820675,0.000820675
45,123.958,1.20513,0.79977,1.19158,0.76505,0.8207,0.81897,0.48665,1.36433,0.77518,1.25912,0.000806528,0.000806528,0.000806528
46,126.615,1.21,0.80997,1.19466,0.81861,0.78005,0.81589,0.47668,1.36132,0.7688,1.2553,0.00079238,0.00079238,0.00079238
47,129.27,1.20549,0.79531,1.18739,0.78974,0.78259,0.79846,0.47026,1.39846,0.77574,1.28131,0.000778233,0.000778233,0.000778233
48,131.937,1.17111,0.79906,1.1761,0.79477,0.80412,0.82141,0.49364,1.3566,0.77103,1.25977,0.000764086,0.000764086,0.000764086
49,134.634,1.19382,0.79667,1.18585,0.79771,0.77894,0.81161,0.47592,1.36474,0.76199,1.26448,0.000749939,0.000749939,0.000749939
50,137.284,1.18582,0.79232,1.18581,0.7979,0.80565,0.814,0.47967,1.33459,0.76003,1.24339,0.000735792,0.000735792,0.000735792
51,139.948,1.19207,0.77573,1.18009,0.80335,0.81364,0.82551,0.49036,1.36104,0.76176,1.25413,0.000721645,0.000721645,0.000721645
52,142.624,1.20171,0.79713,1.19161,0.8358,0.78465,0.82066,0.48926,1.35158,0.7506,1.25049,0.000707498,0.000707498,0.000707498
53,145.254,1.17646,0.78319,1.18336,0.82413,0.77955,0.82513,0.48642,1.36798,0.7524,1.26272,0.000693351,0.000693351,0.000693351
54,147.892,1.17856,0.77284,1.17832,0.80126,0.79712,0.81686,0.48698,1.35794,0.75855,1.25399,0.000679204,0.000679204,0.000679204
55,150.518,1.18368,0.7693,1.18175,0.77843,0.82308,0.81628,0.48085,1.37173,0.76251,1.25975,0.000665057,0.000665057,0.000665057
56,153.156,1.17601,0.7699,1.17485,0.80735,0.79438,0.82287,0.4812,1.36475,0.7493,1.25518,0.000650909,0.000650909,0.000650909
57,155.818,1.17834,0.77547,1.17209,0.81256,0.79244,0.81843,0.48109,1.36818,0.74591,1.26613,0.000636762,0.000636762,0.000636762
58,158.472,1.14432,0.75017,1.16113,0.83589,0.80203,0.82746,0.48825,1.33246,0.74528,1.25122,0.000622615,0.000622615,0.000622615
59,161.066,1.16801,0.76746,1.18032,0.76609,0.82918,0.81225,0.47768,1.35181,0.75432,1.25597,0.000608468,0.000608468,0.000608468
60,163.691,1.15604,0.76205,1.17411,0.82202,0.79331,0.83006,0.49177,1.33565,0.74208,1.24506,0.000594321,0.000594321,0.000594321
61,166.327,1.15126,0.75299,1.16827,0.84106,0.78942,0.83732,0.50302,1.36477,0.73866,1.2572,0.000580174,0.000580174,0.000580174
62,168.965,1.14749,0.73929,1.16323,0.8595,0.79552,0.83848,0.49923,1.36202,0.73112,1.26086,0.000566027,0.000566027,0.000566027
63,171.571,1.1628,0.75687,1.17544,0.82942,0.78573,0.81993,0.4838,1.35196,0.74818,1.25612,0.00055188,0.00055188,0.00055188
64,174.25,1.14529,0.74608,1.17108,0.82851,0.7959,0.82905,0.49159,1.34073,0.74283,1.25047,0.000537733,0.000537733,0.000537733
65,176.928,1.13084,0.74403,1.15267,0.82648,0.78793,0.82929,0.48846,1.35541,0.7567,1.25677,0.000523586,0.000523586,0.000523586
66,179.581,1.14575,0.74045,1.16399,0.8429,0.79629,0.82394,0.48455,1.35207,0.73631,1.25444,0.000509438,0.000509438,0.000509438
67,182.194,1.13588,0.74803,1.15978,0.78844,0.81675,0.83244,0.49059,1.3436,0.74332,1.24882,0.000495291,0.000495291,0.000495291
68,184.831,1.12365,0.74114,1.16262,0.86485,0.78166,0.82604,0.4951,1.37229,0.72691,1.26312,0.000481144,0.000481144,0.000481144
69,187.524,1.12536,0.73292,1.16056,0.83018,0.80201,0.84106,0.50249,1.35307,0.732,1.25677,0.000466997,0.000466997,0.000466997
70,190.204,1.13366,0.73169,1.15671,0.8115,0.81336,0.83724,0.49288,1.36393,0.73461,1.25504,0.00045285,0.00045285,0.00045285
71,192.869,1.13532,0.73377,1.1537,0.80876,0.81038,0.82907,0.49089,1.35624,0.72281,1.25895,0.000438703,0.000438703,0.000438703
72,195.489,1.12563,0.72007,1.14864,0.80305,0.81109,0.8343,0.49157,1.35795,0.72394,1.25252,0.000424556,0.000424556,0.000424556
73,198.097,1.13714,0.73916,1.15791,0.85561,0.79377,0.84331,0.49756,1.35288,0.7206,1.25273,0.000410409,0.000410409,0.000410409
74,200.795,1.11979,0.71293,1.15332,0.84276,0.79514,0.83918,0.4958,1.35157,0.72743,1.25732,0.000396262,0.000396262,0.000396262
75,203.469,1.11074,0.71345,1.1451,0.8458,0.78143,0.83075,0.48122,1.36302,0.72451,1.25824,0.000382115,0.000382115,0.000382115
76,206.146,1.10856,0.71227,1.14876,0.83967,0.80564,0.84211,0.50392,1.33423,0.71636,1.24851,0.000367967,0.000367967,0.000367967
77,208.955,1.10343,0.70959,1.14373,0.85231,0.79259,0.84232,0.49302,1.35051,0.7181,1.25048,0.00035382,0.00035382,0.00035382
78,211.697,1.1017,0.70464,1.14704,0.84745,0.78343,0.84045,0.49201,1.34457,0.71418,1.25174,0.000339673,0.000339673,0.000339673
79,214.495,1.12363,0.71321,1.14933,0.8332,0.81913,0.84594,0.49689,1.35171,0.71846,1.24932,0.000325526,0.000325526,0.000325526
80,217.16,1.0973,0.70633,1.14706,0.80439,0.83353,0.8442,0.49845,1.35124,0.71442,1.25337,0.000311379,0.000311379,0.000311379
81,219.82,1.08913,0.69752,1.13962,0.85815,0.80266,0.84483,0.49619,1.34953,0.71025,1.25352,0.000297232,0.000297232,0.000297232
82,222.466,1.09907,0.70298,1.14551,0.85073,0.8005,0.8424,0.49521,1.34698,0.71473,1.25124,0.000283085,0.000283085,0.000283085
83,225.118,1.08679,0.69108,1.14277,0.85146,0.79053,0.84526,0.49719,1.34523,0.70997,1.2545,0.000268938,0.000268938,0.000268938
84,227.768,1.0893,0.68745,1.13848,0.83412,0.79636,0.84375,0.49092,1.35638,0.71385,1.25861,0.000254791,0.000254791,0.000254791
85,230.42,1.08211,0.69146,1.13918,0.86016,0.78024,0.85025,0.50197,1.3527,0.70771,1.25905,0.000240644,0.000240644,0.000240644
86,233.06,1.08258,0.68554,1.13768,0.83964,0.80457,0.84928,0.50484,1.35731,0.71902,1.26214,0.000226497,0.000226497,0.000226497
87,235.764,1.08989,0.68349,1.13196,0.8679,0.79127,0.84151,0.50041,1.34561,0.70519,1.25249,0.000212349,0.000212349,0.000212349
88,238.406,1.07266,0.68013,1.13028,0.8419,0.80062,0.84841,0.50631,1.34655,0.70345,1.25353,0.000198202,0.000198202,0.000198202
89,241.075,1.06397,0.68162,1.13097,0.82384,0.81892,0.85067,0.50358,1.34353,0.70778,1.25385,0.000184055,0.000184055,0.000184055
90,243.704,1.07431,0.66517,1.13307,0.84457,0.79995,0.84638,0.50696,1.33946,0.70716,1.25083,0.000169908,0.000169908,0.000169908
91,247.17,1.0652,0.63921,1.1463,0.84369,0.80979,0.84343,0.50044,1.35286,0.7128,1.2659,0.000155761,0.000155761,0.000155761
92,249.984,1.04544,0.60081,1.12651,0.86862,0.7922,0.84765,0.4985,1.35518,0.70917,1.26621,0.000141614,0.000141614,0.000141614
93,252.866,1.03712,0.5881,1.12867,0.86219,0.7813,0.84274,0.49189,1.36917,0.7105,1.27415,0.000127467,0.000127467,0.000127467
94,255.908,1.02514,0.58847,1.12492,0.85553,0.78973,0.84175,0.48467,1.36736,0.7124,1.27255,0.00011332,0.00011332,0.00011332
95,258.84,1.01945,0.58352,1.1212,0.82942,0.8129,0.84466,0.4905,1.35299,0.71858,1.26554,9.91726e-05,9.91726e-05,9.91726e-05
96,261.996,1.0245,0.58298,1.12411,0.85682,0.80682,0.85133,0.49523,1.35991,0.71108,1.2688,8.50255e-05,8.50255e-05,8.50255e-05
97,264.857,1.00847,0.56896,1.11816,0.88086,0.78993,0.85026,0.49592,1.35245,0.70791,1.26567,7.08784e-05,7.08784e-05,7.08784e-05
98,267.769,1.01152,0.56806,1.11516,0.83186,0.82003,0.84876,0.49083,1.35497,0.7101,1.26748,5.67313e-05,5.67313e-05,5.67313e-05
99,270.569,1.00202,0.5704,1.10733,0.85514,0.8085,0.84741,0.49022,1.35836,0.71259,1.26872,4.25842e-05,4.25842e-05,4.25842e-05
100,273.414,1.00429,0.5675,1.1085,0.85598,0.8085,0.84538,0.49059,1.35758,0.7085,1.26824,2.84371e-05,2.84371e-05,2.84371e-05
