epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,115.284,1.15517,0.75015,1.18975,0.85169,0.82928,0.86101,0.50728,1.35564,0.72582,1.31105,0.000778233,0.000778233,0.000778233
48,117.657,1.16943,0.76191,1.20439,0.80765,0.82432,0.841,0.48447,1.37521,0.73494,1.30646,0.000764086,0.000764086,0.000764086
49,120.02,1.16379,0.75118,1.19623,0.84501,0.82451,0.87179,0.50889,1.37458,0.72687,1.32431,0.000749939,0.000749939,0.000749939
50,122.405,1.17214,0.75375,1.20292,0.85656,0.82511,0.85677,0.50146,1.38414,0.7242,1.31339,0.000735792,0.000735792,0.000735792
51,124.772,1.16602,0.74457,1.19188,0.83249,0.80615,0.84359,0.48975,1.39477,0.74054,1.31959,0.000721645,0.000721645,0.000721645
52,127.133,1.16336,0.75387,1.20318,0.85516,0.80633,0.86129,0.51234,1.36352,0.73109,1.30636,0.000707498,0.000707498,0.000707498
53,129.494,1.15548,0.7384,1.19735,0.83364,0.83497,0.85864,0.50408,1.38673,0.72207,1.31254,0.000693351,0.000693351,0.000693351
54,131.846,1.1516,0.73385,1.18728,0.81159,0.82911,0.84355,0.50567,1.37114,0.71247,1.30844,0.000679204,0.000679204,0.000679204
55,134.203,1.15658,0.73897,1.19231,0.84863,0.82501,0.86997,0.51641,1.37464,0.71405,1.30617,0.000665057,0.000665057,0.000665057
56,136.587,1.1493,0.74226,1.18474,0.84943,0.80894,0.85202,0.50647,1.36672,0.72545,1.29754,0.000650909,0.000650909,0.000650909
57,138.942,1.14618,0.73238,1.18564,0.84236,0.81549,0.86439,0.51332,1.36441,0.70406,1.29567,0.000636762,0.000636762,0.000636762
58,141.337,1.13138,0.71693,1.18426,0.82629,0.85761,0.87384,0.51393,1.34792,0.70551,1.29423,0.000622615,0.000622615,0.000622615
59,143.765,1.13329,0.72101,1.19199,0.80823,0.82398,0.85032,0.50062,1.36976,0.70963,1.30023,0.000608468,0.000608468,0.000608468
60,146.2,1.129,0.72924,1.18185,0.81192,0.84224,0.85389,0.51294,1.34255,0.71222,1.2875,0.000594321,0.000594321,0.000594321
61,148.63,1.12902,0.71912,1.18758,0.80571,0.86549,0.87062,0.51133,1.36447,0.68678,1.30847,0.000580174,0.000580174,0.000580174
62,151.04,1.13131,0.7104,1.18056,0.82538,0.84487,0.87228,0.51684,1.3648,0.69815,1.30234,0.000566027,0.000566027,0.000566027
63,153.486,1.13348,0.71577,1.18645,0.8375,0.83418,0.8652,0.51681,1.35531,0.69665,1.30897,0.00055188,0.00055188,0.00055188
64,155.866,1.11843,0.71072,1.18319,0.82253,0.84574,0.85694,0.50885,1.37603,0.69477,1.31907,0.000537733,0.000537733,0.000537733
65,158.299,1.11858,0.70768,1.1739,0.82513,0.84843,0.8627,0.51354,1.36684,0.68719,1.31079,0.000523586,0.000523586,0.000523586
66,160.689,1.09991,0.68471,1.16819,0.81895,0.84441,0.86558,0.51514,1.35852,0.68917,1.3071,0.000509438,0.000509438,0.000509438
67,163.1,1.10568,0.68755,1.17096,0.86364,0.80683,0.86639,0.51681,1.37002,0.69793,1.31363,0.000495291,0.000495291,0.000495291
68,165.465,1.10788,0.6874,1.17655,0.83026,0.84213,0.85919,0.51165,1.37225,0.69456,1.31974,0.000481144,0.000481144,0.000481144
69,167.883,1.10838,0.69606,1.18228,0.85876,0.81692,0.86543,0.51276,1.3635,0.69508,1.31722,0.000466997,0.000466997,0.000466997
70,170.25,1.09726,0.68595,1.17698,0.87041,0.80368,0.85236,0.50873,1.36402,0.69871,1.32186,0.00045285,0.00045285,0.00045285
71,172.609,1.10904,0.69198,1.16879,0.81408,0.8558,0.86728,0.51518,1.35179,0.69519,1.31195,0.000438703,0.000438703,0.000438703
72,175.04,1.08778,0.68487,1.16244,0.84498,0.8212,0.85944,0.50996,1.37646,0.69682,1.32066,0.000424556,0.000424556,0.000424556
73,177.487,1.09482,0.68318,1.16987,0.85842,0.83339,0.86207,0.51199,1.36579,0.69957,1.305,0.000410409,0.000410409,0.000410409
74,179.859,1.09836,0.67386,1.16138,0.85554,0.82468,0.87611,0.52483,1.35269,0.68749,1.29948,0.000396262,0.000396262,0.000396262
75,182.248,1.0883,0.68275,1.16242,0.87205,0.83639,0.87744,0.52275,1.38166,0.67303,1.31656,0.000382115,0.000382115,0.000382115
76,184.63,1.06884,0.6683,1.15713,0.84026,0.83036,0.86793,0.51013,1.37701,0.686,1.31452,0.000367967,0.000367967,0.000367967
77,187.06,1.07187,0.66854,1.1579,0.85793,0.81344,0.86364,0.50562,1.38168,0.70035,1.32007,0.00035382,0.00035382,0.00035382
78,189.49,1.08769,0.67135,1.17392,0.86193,0.82146,0.87144,0.5117,1.37503,0.679,1.3242,0.000339673,0.000339673,0.000339673
79,191.925,1.07524,0.66699,1.16035,0.88015,0.81863,0.87325,0.51951,1.37384,0.67814,1.32355,0.000325526,0.000325526,0.000325526
80,194.322,1.07379,0.67066,1.16658,0.86708,0.81192,0.85984,0.50835,1.38234,0.67542,1.32381,0.000311379,0.000311379,0.000311379
81,196.682,1.07426,0.67017,1.15769,0.87822,0.81429,0.87289,0.51272,1.37637,0.67254,1.30883,0.000297232,0.000297232,0.000297232
82,199.035,1.08508,0.66695,1.16992,0.87259,0.81845,0.86949,0.5131,1.38517,0.67903,1.31897,0.000283085,0.000283085,0.000283085
83,201.391,1.06817,0.66147,1.16003,0.8697,0.81726,0.8754,0.51018,1.38562,0.68899,1.32772,0.000268938,0.000268938,0.000268938
84,203.764,1.0618,0.64499,1.155,0.86196,0.82066,0.87415,0.5137,1.37463,0.67163,1.32172,0.000254791,0.000254791,0.000254791
85,206.183,1.05853,0.65479,1.1487,0.87745,0.82251,0.87895,0.51733,1.37956,0.67059,1.31953,0.000240644,0.000240644,0.000240644
86,208.612,1.06176,0.65318,1.15315,0.83192,0.8517,0.86931,0.51157,1.38142,0.67861,1.32651,0.000226497,0.000226497,0.000226497
87,211.025,1.0534,0.64341,1.14111,0.85573,0.82191,0.86216,0.51236,1.36639,0.68449,1.31809,0.000212349,0.000212349,0.000212349
88,213.446,1.02656,0.63688,1.13797,0.86951,0.80076,0.86896,0.51296,1.3774,0.67596,1.32545,0.000198202,0.000198202,0.000198202
89,215.851,1.05156,0.65195,1.15003,0.87911,0.80393,0.86706,0.50954,1.37201,0.68155,1.32349,0.000184055,0.000184055,0.000184055
90,218.238,1.03587,0.62687,1.14099,0.8628,0.81898,0.86281,0.51034,1.38315,0.67762,1.33093,0.000169908,0.000169908,0.000169908
91,221.333,1.00864,0.59202,1.14599,0.85076,0.8197,0.86093,0.50735,1.37998,0.68135,1.33663,0.000155761,0.000155761,0.000155761
92,224.015,1.0105,0.55683,1.13808,0.8634,0.78573,0.85102,0.49842,1.37783,0.6909,1.3289,0.000141614,0.000141614,0.000141614
93,226.789,0.99527,0.55291,1.13342,0.86296,0.79372,0.86278,0.50723,1.38555,0.68675,1.32941,0.000127467,0.000127467,0.000127467
94,229.546,0.98511,0.54957,1.13541,0.83093,0.83274,0.86341,0.50572,1.37168,0.69013,1.32015,0.00011332,0.00011332,0.00011332
95,231.988,0.98322,0.53769,1.11979,0.81714,0.82862,0.85333,0.50053,1.38817,0.68267,1.33581,9.91726e-05,9.91726e-05,9.91726e-05
96,234.42,0.98365,0.5314,1.12722,0.80706,0.84046,0.86142,0.501,1.38984,0.67544,1.33426,8.50255e-05,8.50255e-05,8.50255e-05
97,236.878,0.98285,0.5276,1.11867,0.83335,0.8211,0.86048,0.50116,1.38726,0.67796,1.33408,7.08784e-05,7.08784e-05,7.08784e-05
98,239.303,0.96639,0.52658,1.11988,0.83425,0.83064,0.85968,0.50311,1.38583,0.67833,1.33421,5.67313e-05,5.67313e-05,5.67313e-05
99,241.721,0.96238,0.51558,1.1184,0.85037,0.80663,0.85957,0.50145,1.38256,0.67484,1.33288,4.25842e-05,4.25842e-05,4.25842e-05
100,244.145,0.96411,0.52178,1.12006,0.81939,0.83675,0.86001,0.50107,1.38681,0.67244,1.33712,2.84371e-05,2.84371e-05,2.84371e-05
