epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,73.5118,1.2326,0.83954,1.22703,0.81329,0.79864,0.81986,0.47524,1.38528,0.81795,1.32036,0.00101873,0.00101873,0.00101873
31,75.9244,1.2487,0.84874,1.23843,0.83477,0.79752,0.82861,0.47602,1.39631,0.8161,1.32348,0.00100459,0.00100459,0.00100459
32,78.3447,1.22025,0.82003,1.22187,0.85146,0.79333,0.82102,0.48108,1.37134,0.79967,1.31981,0.00099044,0.00099044,0.00099044
33,80.7647,1.22044,0.81402,1.2242,0.83688,0.77286,0.80642,0.47235,1.38073,0.83283,1.31391,0.000976293,0.000976293,0.000976293
34,83.1696,1.21755,0.82663,1.22722,0.81388,0.79029,0.81367,0.4771,1.36189,0.82183,1.29842,0.000962146,0.000962146,0.000962146
35,85.5899,1.20256,0.80882,1.22088,0.83253,0.7971,0.82004,0.4909,1.34459,0.78572,1.30757,0.000947999,0.000947999,0.000947999
36,87.9802,1.21664,0.80921,1.22031,0.82161,0.80189,0.8346,0.47789,1.40474,0.80313,1.31834,0.000933851,0.000933851,0.000933851
37,90.3931,1.20074,0.81041,1.22113,0.87755,0.80622,0.84656,0.48393,1.40215,0.75809,1.32668,0.000919704,0.000919704,0.000919704
38,92.8153,1.19601,0.79191,1.21731,0.79989,0.81334,0.84411,0.48642,1.37322,0.77182,1.32275,0.000905557,0.000905557,0.000905557
39,95.3383,1.19006,0.79959,1.21519,0.81379,0.81868,0.82135,0.47827,1.36266,0.80946,1.2986,0.00089141,0.00089141,0.00089141
40,97.8437,1.18382,0.78982,1.21113,0.82444,0.82895,0.84376,0.48112,1.36611,0.76472,1.29854,0.000877263,0.000877263,0.000877263
41,100.273,1.18089,0.77756,1.20589,0.8834,0.77308,0.83009,0.49574,1.35688,0.74383,1.30735,0.000863116,0.000863116,0.000863116
42,102.69,1.17535,0.76778,1.2047,0.83559,0.82579,0.84237,0.49513,1.35666,0.7435,1.29936,0.000848969,0.000848969,0.000848969
43,105.157,1.19586,0.7839,1.21483,0.84006,0.80678,0.84433,0.48957,1.35831,0.7639,1.29424,0.000834822,0.000834822,0.000834822
44,107.535,1.1725,0.75249,1.19902,0.81736,0.84083,0.84395,0.48936,1.37179,0.7563,1.3047,0.000820675,0.000820675,0.000820675
45,109.913,1.19447,0.76656,1.21288,0.82044,0.83648,0.84476,0.48715,1.34652,0.74553,1.2939,0.000806528,0.000806528,0.000806528
46,112.278,1.17587,0.74989,1.20115,0.8405,0.80848,0.84738,0.4995,1.33916,0.74692,1.29645,0.00079238,0.00079238,0.00079238
47,114.679,1.17016,0.7521,1.19759,0.81999,0.8268,0.8567,0.5121,1.35767,0.71875,1.30928,0.000778233,0.000778233,0.000778233
48,117.079,1.18612,0.74929,1.20225,0.84553,0.81767,0.85287,0.49602,1.34422,0.74017,1.28907,0.000764086,0.000764086,0.000764086
49,119.437,1.15998,0.73826,1.19217,0.84713,0.80167,0.82753,0.47847,1.37481,0.7832,1.31842,0.000749939,0.000749939,0.000749939
50,121.789,1.164,0.73903,1.19501,0.8366,0.80749,0.82666,0.48106,1.36285,0.75331,1.31401,0.000735792,0.000735792,0.000735792
51,124.146,1.16533,0.75054,1.19577,0.84409,0.83284,0.84699,0.49269,1.33676,0.74434,1.28971,0.000721645,0.000721645,0.000721645
52,126.504,1.15143,0.74983,1.19416,0.8406,0.82883,0.84474,0.48819,1.36135,0.74642,1.2996,0.000707498,0.000707498,0.000707498
53,128.888,1.1464,0.74165,1.18857,0.83812,0.84358,0.8485,0.49035,1.36401,0.7299,1.3012,0.000693351,0.000693351,0.000693351
54,131.261,1.15507,0.73397,1.19188,0.8199,0.85559,0.85299,0.4952,1.3604,0.71809,1.30392,0.000679204,0.000679204,0.000679204
55,133.615,1.15688,0.7373,1.19833,0.84233,0.80965,0.84172,0.49423,1.3558,0.71525,1.29557,0.000665057,0.000665057,0.000665057
56,135.976,1.1449,0.72926,1.18419,0.84228,0.82125,0.85579,0.49841,1.34971,0.72649,1.30351,0.000650909,0.000650909,0.000650909
57,138.321,1.15237,0.73981,1.18388,0.82878,0.84436,0.85383,0.50218,1.32405,0.71937,1.28103,0.000636762,0.000636762,0.000636762
58,140.692,1.12524,0.72518,1.18168,0.84829,0.85478,0.85739,0.49319,1.35557,0.69984,1.29515,0.000622615,0.000622615,0.000622615
59,143.039,1.13081,0.73364,1.18404,0.81809,0.84744,0.83778,0.49956,1.34273,0.72433,1.29841,0.000608468,0.000608468,0.000608468
60,145.387,1.1208,0.7127,1.17971,0.84166,0.83166,0.84664,0.4946,1.34413,0.71429,1.29344,0.000594321,0.000594321,0.000594321
61,147.737,1.1328,0.72084,1.18,0.82202,0.83874,0.83793,0.49419,1.35681,0.72121,1.30552,0.000580174,0.000580174,0.000580174
62,150.086,1.13525,0.71506,1.17627,0.84333,0.82405,0.85026,0.50408,1.35617,0.71665,1.28762,0.000566027,0.000566027,0.000566027
63,152.449,1.1333,0.72103,1.18121,0.8293,0.81941,0.82393,0.48276,1.34301,0.72662,1.28711,0.00055188,0.00055188,0.00055188
64,154.814,1.12915,0.70569,1.1807,0.86416,0.80574,0.84932,0.49598,1.34581,0.71331,1.30491,0.000537733,0.000537733,0.000537733
65,157.309,1.12369,0.69405,1.1733,0.84331,0.82961,0.83697,0.49199,1.36951,0.71569,1.31403,0.000523586,0.000523586,0.000523586
66,159.695,1.11784,0.69274,1.1744,0.84202,0.84319,0.8491,0.50079,1.35762,0.70737,1.30187,0.000509438,0.000509438,0.000509438
67,162.096,1.09337,0.69212,1.16228,0.85385,0.82201,0.85186,0.51098,1.34744,0.69824,1.2946,0.000495291,0.000495291,0.000495291
68,164.449,1.09091,0.69106,1.16985,0.84238,0.83734,0.85941,0.49972,1.34992,0.70644,1.29596,0.000481144,0.000481144,0.000481144
69,166.912,1.10394,0.69285,1.17555,0.84714,0.82179,0.85569,0.49361,1.3737,0.69879,1.30965,0.000466997,0.000466997,0.000466997
70,169.346,1.08719,0.68023,1.16385,0.86719,0.79786,0.8395,0.49825,1.36138,0.71553,1.30182,0.00045285,0.00045285,0.00045285
71,171.691,1.09792,0.68161,1.16274,0.81986,0.84378,0.85868,0.50472,1.34706,0.69703,1.29868,0.000438703,0.000438703,0.000438703
72,174.061,1.07556,0.66848,1.15659,0.85903,0.82354,0.85437,0.50177,1.35351,0.71551,1.30622,0.000424556,0.000424556,0.000424556
73,176.427,1.10159,0.6811,1.17213,0.84439,0.83832,0.85721,0.50731,1.34852,0.69863,1.3023,0.000410409,0.000410409,0.000410409
74,178.778,1.08564,0.66155,1.1609,0.82328,0.85119,0.85877,0.4945,1.35513,0.71154,1.30324,0.000396262,0.000396262,0.000396262
75,181.121,1.06881,0.66213,1.15087,0.82886,0.8479,0.84725,0.50214,1.35952,0.69307,1.32076,0.000382115,0.000382115,0.000382115
76,183.473,1.07185,0.6575,1.16035,0.85114,0.81451,0.84775,0.50296,1.34818,0.71357,1.29547,0.000367967,0.000367967,0.000367967
77,185.852,1.06687,0.6655,1.15564,0.8286,0.82762,0.8395,0.50235,1.36118,0.70623,1.29904,0.00035382,0.00035382,0.00035382
78,188.205,1.07943,0.6673,1.15606,0.8346,0.81999,0.83528,0.49631,1.36337,0.69648,1.31384,0.000339673,0.000339673,0.000339673
79,190.575,1.07871,0.65618,1.15318,0.8179,0.84275,0.84406,0.50341,1.35069,0.68882,1.30196,0.000325526,0.000325526,0.000325526
80,193.014,1.08924,0.6673,1.16369,0.81123,0.83805,0.83946,0.50134,1.35346,0.69748,1.3019,0.000311379,0.000311379,0.000311379
81,195.445,1.0768,0.65694,1.15916,0.84657,0.80368,0.84354,0.50246,1.34448,0.68519,1.2945,0.000297232,0.000297232,0.000297232
82,197.803,1.0538,0.64672,1.14886,0.82161,0.83452,0.84454,0.50031,1.35749,0.68386,1.31327,0.000283085,0.000283085,0.000283085
83,200.294,1.07041,0.66413,1.16136,0.81947,0.83557,0.84229,0.50278,1.35215,0.69056,1.30331,0.000268938,0.000268938,0.000268938
84,202.693,1.0654,0.65152,1.15289,0.80244,0.83563,0.84668,0.50215,1.35445,0.68903,1.30136,0.000254791,0.000254791,0.000254791
85,205.068,1.05819,0.6452,1.15504,0.81546,0.8437,0.84536,0.4991,1.36627,0.69954,1.31362,0.000240644,0.000240644,0.000240644
86,207.476,1.06901,0.6484,1.15704,0.82684,0.83539,0.84407,0.49792,1.35957,0.69637,1.31383,0.000226497,0.000226497,0.000226497
87,209.912,1.05109,0.63881,1.14287,0.81101,0.84246,0.84151,0.49884,1.36775,0.68697,1.31271,0.000212349,0.000212349,0.000212349
88,212.402,1.0455,0.63203,1.14538,0.81811,0.83698,0.84248,0.5009,1.36836,0.69047,1.31151,0.000198202,0.000198202,0.000198202
89,214.782,1.04605,0.62849,1.14641,0.82631,0.82222,0.84971,0.50732,1.37338,0.69563,1.31483,0.000184055,0.000184055,0.000184055
90,217.227,1.05478,0.6368,1.14244,0.83972,0.81664,0.8441,0.4964,1.36784,0.69282,1.30939,0.000169908,0.000169908,0.000169908
91,220.125,1.02729,0.60118,1.1491,0.83082,0.81628,0.84584,0.49384,1.37126,0.68701,1.32377,0.000155761,0.000155761,0.000155761
92,222.581,1.00912,0.55095,1.13087,0.81326,0.81357,0.82469,0.48808,1.37631,0.70151,1.32144,0.000141614,0.000141614,0.000141614
93,225.038,1.00445,0.53698,1.13229,0.84639,0.80582,0.83454,0.4868,1.38125,0.70021,1.32858,0.000127467,0.000127467,0.000127467
94,227.479,0.99953,0.54544,1.13734,0.83356,0.82112,0.82973,0.48758,1.37773,0.7013,1.32352,0.00011332,0.00011332,0.00011332
95,229.878,0.97824,0.53195,1.12209,0.8308,0.82352,0.83109,0.49417,1.37438,0.70404,1.32265,9.91726e-05,9.91726e-05,9.91726e-05
96,232.238,0.98554,0.52911,1.13106,0.82786,0.8136,0.8341,0.49547,1.37683,0.70062,1.32709,8.50255e-05,8.50255e-05,8.50255e-05
97,234.611,0.97628,0.53156,1.1219,0.83564,0.8145,0.8307,0.49063,1.37531,0.69976,1.32607,7.08784e-05,7.08784e-05,7.08784e-05
98,237.237,0.97528,0.53025,1.12053,0.82844,0.82252,0.83122,0.49152,1.37666,0.6976,1.32667,5.67313e-05,5.67313e-05,5.67313e-05
99,239.647,0.97765,0.52391,1.11968,0.82749,0.82076,0.84087,0.49561,1.37832,0.69091,1.32845,4.25842e-05,4.25842e-05,4.25842e-05
100,242.037,0.96686,0.51855,1.11492,0.85364,0.81025,0.84363,0.49787,1.37617,0.68933,1.32817,2.84371e-05,2.84371e-05,2.84371e-05
