epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,83.815,1.26913,0.88428,1.22625,0.81739,0.79927,0.81351,0.46912,1.37782,0.79727,1.28253,0.00104703,0.00104703,0.00104703
29,86.7086,1.26425,0.88377,1.22712,0.83063,0.81194,0.83159,0.48658,1.37022,0.76838,1.27395,0.00103288,0.00103288,0.00103288
30,89.6142,1.24025,0.85802,1.21145,0.79704,0.83278,0.83095,0.48237,1.39536,0.77999,1.29293,0.00101873,0.00101873,0.00101873
31,92.4139,1.23831,0.85583,1.20597,0.79001,0.78927,0.81092,0.48044,1.3729,0.81301,1.27515,0.00100459,0.00100459,0.00100459
32,95.2902,1.26191,0.88083,1.21796,0.84324,0.82412,0.84335,0.49169,1.35601,0.7692,1.268,0.00099044,0.00099044,0.00099044
33,98.2328,1.24257,0.85418,1.20921,0.80928,0.80052,0.82025,0.48613,1.36123,0.7698,1.27235,0.000976293,0.000976293,0.000976293
34,101.127,1.23281,0.84303,1.20777,0.81889,0.84461,0.84049,0.49839,1.3527,0.74829,1.26585,0.000962146,0.000962146,0.000962146
35,103.99,1.22935,0.83403,1.20387,0.81009,0.83916,0.83905,0.49198,1.35688,0.75448,1.26988,0.000947999,0.000947999,0.000947999
36,106.864,1.22561,0.83649,1.19529,0.8234,0.84622,0.85724,0.49493,1.38339,0.75993,1.27128,0.000933851,0.000933851,0.000933851
37,109.754,1.23643,0.84348,1.21221,0.79299,0.83256,0.83763,0.48955,1.34354,0.77527,1.26077,0.000919704,0.000919704,0.000919704
38,112.575,1.2119,0.84945,1.20059,0.83401,0.80714,0.82694,0.48244,1.37392,0.78619,1.27456,0.000905557,0.000905557,0.000905557
39,115.356,1.24262,0.83254,1.20378,0.83548,0.79578,0.82191,0.48869,1.36142,0.75618,1.26394,0.00089141,0.00089141,0.00089141
40,118.16,1.22058,0.83265,1.20135,0.86755,0.82089,0.85404,0.50909,1.3324,0.74614,1.25743,0.000877263,0.000877263,0.000877263
41,121.256,1.20988,0.81783,1.20242,0.87602,0.83998,0.85301,0.50437,1.35143,0.74098,1.26421,0.000863116,0.000863116,0.000863116
42,124.088,1.20097,0.81854,1.19462,0.87963,0.85623,0.86114,0.51341,1.36657,0.75773,1.27453,0.000848969,0.000848969,0.000848969
43,127.007,1.22281,0.81679,1.20078,0.82648,0.81912,0.83785,0.501,1.35715,0.75468,1.26948,0.000834822,0.000834822,0.000834822
44,129.784,1.20426,0.80349,1.19563,0.85112,0.82489,0.83671,0.49949,1.3488,0.74293,1.26077,0.000820675,0.000820675,0.000820675
45,132.587,1.19479,0.80488,1.18506,0.82919,0.83855,0.84581,0.49789,1.35181,0.7503,1.27064,0.000806528,0.000806528,0.000806528
46,135.41,1.18973,0.78996,1.18671,0.85403,0.81803,0.85285,0.50578,1.35548,0.75829,1.27201,0.00079238,0.00079238,0.00079238
47,138.16,1.21194,0.80488,1.19326,0.86573,0.84223,0.85995,0.51032,1.34798,0.71393,1.26075,0.000778233,0.000778233,0.000778233
48,140.914,1.18892,0.79154,1.1811,0.8811,0.81025,0.8599,0.5168,1.3302,0.7117,1.25471,0.000764086,0.000764086,0.000764086
49,143.708,1.18618,0.79264,1.18497,0.79653,0.82954,0.83219,0.49378,1.34297,0.7402,1.26551,0.000749939,0.000749939,0.000749939
50,146.664,1.18388,0.78727,1.18252,0.85102,0.84203,0.86737,0.50988,1.35131,0.71461,1.26643,0.000735792,0.000735792,0.000735792
51,149.456,1.18615,0.78706,1.1797,0.83775,0.84678,0.86228,0.50323,1.34978,0.70752,1.26638,0.000721645,0.000721645,0.000721645
52,152.233,1.19319,0.79062,1.1922,0.84004,0.83711,0.85468,0.50105,1.34858,0.72969,1.26085,0.000707498,0.000707498,0.000707498
53,155.055,1.18365,0.7934,1.18475,0.84433,0.87964,0.87167,0.51453,1.35783,0.70801,1.26456,0.000693351,0.000693351,0.000693351
54,157.793,1.16408,0.77356,1.17216,0.84778,0.8471,0.85758,0.51483,1.32182,0.72996,1.25951,0.000679204,0.000679204,0.000679204
55,160.611,1.19218,0.78131,1.18625,0.81947,0.86291,0.8556,0.50428,1.3369,0.723,1.2526,0.000665057,0.000665057,0.000665057
56,163.42,1.17419,0.77422,1.17647,0.81051,0.83711,0.8246,0.49445,1.33659,0.75816,1.25987,0.000650909,0.000650909,0.000650909
57,166.238,1.16662,0.78017,1.17425,0.82822,0.86238,0.84994,0.4998,1.32285,0.73508,1.2467,0.000636762,0.000636762,0.000636762
58,169.021,1.1554,0.7524,1.17001,0.82834,0.84514,0.8482,0.50034,1.32509,0.7237,1.25167,0.000622615,0.000622615,0.000622615
59,172.037,1.16276,0.76787,1.17532,0.85177,0.82812,0.85623,0.51176,1.33333,0.71855,1.25242,0.000608468,0.000608468,0.000608468
60,175.008,1.15587,0.76424,1.16893,0.8553,0.81812,0.8552,0.50774,1.35014,0.70787,1.26388,0.000594321,0.000594321,0.000594321
61,177.854,1.14573,0.7511,1.16815,0.85377,0.84643,0.86506,0.50678,1.34684,0.70503,1.25979,0.000580174,0.000580174,0.000580174
62,180.613,1.13854,0.73922,1.1585,0.8364,0.82818,0.85708,0.504,1.34356,0.73331,1.26165,0.000566027,0.000566027,0.000566027
63,183.442,1.14188,0.75233,1.16272,0.87681,0.83203,0.86506,0.52056,1.32835,0.69296,1.24848,0.00055188,0.00055188,0.00055188
64,186.33,1.15273,0.74111,1.16919,0.86431,0.8375,0.85611,0.50997,1.33319,0.71028,1.25005,0.000537733,0.000537733,0.000537733
65,189.12,1.14399,0.73958,1.16405,0.83637,0.84226,0.86663,0.51211,1.33241,0.70006,1.24965,0.000523586,0.000523586,0.000523586
66,191.96,1.14889,0.74207,1.16608,0.85313,0.86014,0.87043,0.50461,1.3453,0.71131,1.25737,0.000509438,0.000509438,0.000509438
67,194.765,1.13412,0.73451,1.1667,0.81882,0.8649,0.86202,0.51953,1.32037,0.69779,1.24693,0.000495291,0.000495291,0.000495291
68,197.619,1.12772,0.74581,1.16163,0.84269,0.83782,0.86017,0.51104,1.33048,0.70514,1.25397,0.000481144,0.000481144,0.000481144
69,200.554,1.13028,0.7354,1.15636,0.83609,0.84497,0.86646,0.51524,1.3225,0.70722,1.24383,0.000466997,0.000466997,0.000466997
70,203.448,1.12499,0.73766,1.16128,0.85603,0.83804,0.86117,0.51032,1.33618,0.70185,1.25751,0.00045285,0.00045285,0.00045285
71,206.364,1.12984,0.72915,1.15524,0.86941,0.83545,0.86129,0.51003,1.34884,0.68768,1.25924,0.000438703,0.000438703,0.000438703
72,209.431,1.12727,0.72904,1.15757,0.85719,0.83371,0.86183,0.50398,1.33532,0.70754,1.25326,0.000424556,0.000424556,0.000424556
73,212.454,1.12957,0.71701,1.15775,0.84977,0.83435,0.87251,0.51116,1.34117,0.68931,1.25962,0.000410409,0.000410409,0.000410409
74,215.466,1.11014,0.71524,1.14753,0.84937,0.8489,0.87222,0.51008,1.34443,0.68751,1.25874,0.000396262,0.000396262,0.000396262
75,218.325,1.10898,0.7143,1.15028,0.84736,0.84232,0.86542,0.51075,1.32423,0.69233,1.24392,0.000382115,0.000382115,0.000382115
76,221.13,1.11803,0.72393,1.15377,0.83981,0.84127,0.86152,0.51367,1.32575,0.68822,1.25042,0.000367967,0.000367967,0.000367967
77,224.004,1.11996,0.72123,1.15334,0.80258,0.86475,0.84872,0.5076,1.32595,0.70239,1.24741,0.00035382,0.00035382,0.00035382
78,226.868,1.10852,0.70989,1.14774,0.83854,0.84212,0.86148,0.50561,1.32486,0.6977,1.25023,0.000339673,0.000339673,0.000339673
79,229.744,1.11634,0.69434,1.14682,0.84724,0.85756,0.86949,0.51586,1.34113,0.68942,1.26098,0.000325526,0.000325526,0.000325526
80,232.543,1.10961,0.70467,1.14738,0.85535,0.84571,0.86405,0.51573,1.33219,0.69781,1.2527,0.000311379,0.000311379,0.000311379
81,235.354,1.09409,0.70679,1.14488,0.8292,0.83263,0.84957,0.50548,1.32984,0.69626,1.25001,0.000297232,0.000297232,0.000297232
82,238.311,1.10153,0.70107,1.14875,0.86297,0.85105,0.86217,0.51406,1.32087,0.69222,1.25113,0.000283085,0.000283085,0.000283085
83,241.348,1.10836,0.70694,1.15268,0.84704,0.85666,0.87415,0.51065,1.33457,0.68847,1.2557,0.000268938,0.000268938,0.000268938
84,244.285,1.09839,0.69423,1.14622,0.84601,0.85943,0.87186,0.51344,1.32801,0.68971,1.25289,0.000254791,0.000254791,0.000254791
85,247.244,1.08212,0.69331,1.13708,0.8706,0.85909,0.87532,0.52032,1.33073,0.67372,1.2567,0.000240644,0.000240644,0.000240644
86,250.167,1.08971,0.69045,1.14245,0.86516,0.84012,0.87544,0.51662,1.32604,0.6821,1.24859,0.000226497,0.000226497,0.000226497
87,253.02,1.09094,0.68256,1.13961,0.85034,0.85517,0.869,0.51802,1.33524,0.68219,1.25243,0.000212349,0.000212349,0.000212349
88,255.8,1.07051,0.67736,1.13732,0.86015,0.85905,0.88022,0.51328,1.33548,0.69268,1.25472,0.000198202,0.000198202,0.000198202
89,258.632,1.0788,0.68474,1.13588,0.86699,0.85777,0.88476,0.51715,1.33578,0.67369,1.25549,0.000184055,0.000184055,0.000184055
90,261.498,1.08323,0.68979,1.14136,0.87633,0.84194,0.87713,0.51777,1.33166,0.68224,1.25275,0.000169908,0.000169908,0.000169908
91,265.074,1.0533,0.6343,1.14662,0.85328,0.86911,0.86518,0.51193,1.34024,0.6825,1.2665,0.000155761,0.000155761,0.000155761
92,267.849,1.04802,0.59435,1.12946,0.86397,0.86113,0.87959,0.51271,1.34672,0.68344,1.27215,0.000141614,0.000141614,0.000141614
93,270.6,1.03598,0.59291,1.13441,0.87941,0.8325,0.87123,0.51147,1.34384,0.6863,1.26971,0.000127467,0.000127467,0.000127467
94,273.364,1.0199,0.57564,1.12489,0.86023,0.86175,0.87555,0.5193,1.33783,0.68639,1.26597,0.00011332,0.00011332,0.00011332
95,276.111,1.02691,0.57266,1.11709,0.88567,0.83238,0.87666,0.52028,1.3313,0.68619,1.25885,9.91726e-05,9.91726e-05,9.91726e-05
96,278.828,1.02887,0.58168,1.13013,0.86118,0.8578,0.873,0.51799,1.33765,0.68471,1.26563,8.50255e-05,8.50255e-05,8.50255e-05
97,281.505,1.01774,0.57008,1.12857,0.85834,0.84083,0.87119,0.51976,1.33463,0.68448,1.26347,7.08784e-05,7.08784e-05,7.08784e-05
98,284.242,1.00797,0.56864,1.11744,0.85896,0.83833,0.87399,0.51729,1.33088,0.6843,1.25952,5.67313e-05,5.67313e-05,5.67313e-05
99,286.966,1.01577,0.5688,1.11516,0.87019,0.83088,0.87291,0.51802,1.32944,0.68326,1.2581,4.25842e-05,4.25842e-05,4.25842e-05
100,289.714,1.00884,0.56249,1.11433,0.86223,0.83832,0.87269,0.51945,1.33311,0.68034,1.26076,2.84371e-05,2.84371e-05,2.84371e-05
