epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,67.2596,1.28676,0.89912,1.23693,0.81415,0.7426,0.79877,0.45223,1.39316,0.83913,1.29326,0.00110362,0.00110362,0.00110362
25,70.3289,1.27418,0.88488,1.22946,0.81893,0.75944,0.79738,0.4499,1.43079,0.8478,1.30332,0.00108947,0.00108947,0.00108947
26,73.0179,1.29628,0.8929,1.24186,0.81039,0.77764,0.82118,0.45689,1.41228,0.83414,1.29882,0.00107532,0.00107532,0.00107532
27,75.7406,1.26372,0.88592,1.22357,0.77779,0.79198,0.81781,0.4654,1.36225,0.82893,1.27208,0.00106118,0.00106118,0.00106118
28,78.5103,1.26537,0.8835,1.22881,0.80726,0.80994,0.83487,0.47768,1.37761,0.80167,1.28881,0.00104703,0.00104703,0.00104703
29,81.2674,1.25309,0.85818,1.21474,0.81512,0.82528,0.84551,0.48781,1.37113,0.79201,1.2768,0.00103288,0.00103288,0.00103288
30,84.0054,1.24046,0.86201,1.21074,0.8145,0.7727,0.81976,0.45722,1.41708,0.83627,1.30597,0.00101873,0.00101873,0.00101873
31,86.739,1.26721,0.8702,1.22561,0.80736,0.80525,0.83018,0.47087,1.37074,0.79754,1.27907,0.00100459,0.00100459,0.00100459
32,89.4675,1.23916,0.8505,1.20944,0.82928,0.81248,0.81917,0.46888,1.36563,0.80008,1.27452,0.00099044,0.00099044,0.00099044
33,92.1706,1.24149,0.84281,1.21274,0.80277,0.8165,0.82216,0.4688,1.38441,0.80748,1.28496,0.000976293,0.000976293,0.000976293
34,94.9126,1.23672,0.85117,1.21558,0.82712,0.8037,0.82901,0.49203,1.35486,0.78945,1.26934,0.000962146,0.000962146,0.000962146
35,97.6138,1.22963,0.83492,1.21049,0.82857,0.78417,0.82332,0.47471,1.35651,0.78507,1.27343,0.000947999,0.000947999,0.000947999
36,100.38,1.24618,0.83406,1.20946,0.77297,0.82765,0.81962,0.46511,1.39798,0.80545,1.30193,0.000933851,0.000933851,0.000933851
37,103.213,1.21968,0.83751,1.2088,0.79167,0.81521,0.83576,0.48352,1.39887,0.777,1.28893,0.000919704,0.000919704,0.000919704
38,105.963,1.22147,0.81949,1.20254,0.83517,0.79898,0.81563,0.47096,1.3818,0.79033,1.2754,0.000905557,0.000905557,0.000905557
39,108.664,1.21469,0.82526,1.20355,0.81473,0.77642,0.8116,0.48051,1.36174,0.8016,1.27254,0.00089141,0.00089141,0.00089141
40,111.429,1.20335,0.81921,1.20015,0.79148,0.83995,0.85046,0.4965,1.34954,0.77141,1.26815,0.000877263,0.000877263,0.000877263
41,114.229,1.20687,0.80421,1.19811,0.83767,0.81919,0.85035,0.49916,1.35034,0.75569,1.27007,0.000863116,0.000863116,0.000863116
42,117,1.20171,0.79344,1.19568,0.81194,0.81225,0.8478,0.48649,1.34534,0.7634,1.26393,0.000848969,0.000848969,0.000848969
43,119.748,1.21772,0.81618,1.20153,0.85943,0.80673,0.8533,0.49353,1.34602,0.76491,1.25872,0.000834822,0.000834822,0.000834822
44,122.442,1.19263,0.79067,1.18689,0.8458,0.80874,0.84795,0.48116,1.38578,0.75404,1.27881,0.000820675,0.000820675,0.000820675
45,125.174,1.21734,0.79365,1.19575,0.81377,0.82967,0.84471,0.48569,1.36557,0.7672,1.27376,0.000806528,0.000806528,0.000806528
46,127.888,1.19539,0.78781,1.18704,0.8563,0.80965,0.84483,0.49686,1.34751,0.77318,1.2714,0.00079238,0.00079238,0.00079238
47,130.619,1.19609,0.79273,1.19,0.83375,0.78696,0.84543,0.4865,1.36447,0.7614,1.28035,0.000778233,0.000778233,0.000778233
48,133.379,1.20468,0.78557,1.19182,0.81611,0.81379,0.82892,0.48582,1.36291,0.75664,1.2707,0.000764086,0.000764086,0.000764086
49,136.157,1.19114,0.77582,1.18312,0.81529,0.82089,0.83154,0.49273,1.34182,0.76593,1.2647,0.000749939,0.000749939,0.000749939
50,138.863,1.18362,0.77475,1.17801,0.83686,0.82005,0.83739,0.47924,1.35266,0.77796,1.27435,0.000735792,0.000735792,0.000735792
51,141.607,1.18476,0.77973,1.17962,0.81647,0.8098,0.83896,0.4892,1.33805,0.74253,1.26591,0.000721645,0.000721645,0.000721645
52,144.345,1.17275,0.78082,1.18036,0.81475,0.80848,0.82598,0.47665,1.34474,0.77238,1.26339,0.000707498,0.000707498,0.000707498
53,147.095,1.16934,0.77322,1.17624,0.84096,0.80171,0.84011,0.48415,1.33646,0.75371,1.26242,0.000693351,0.000693351,0.000693351
54,149.884,1.17317,0.76267,1.17701,0.84823,0.8121,0.84175,0.48217,1.353,0.72976,1.27201,0.000679204,0.000679204,0.000679204
55,152.613,1.17735,0.77076,1.18248,0.86091,0.81056,0.84501,0.4815,1.35364,0.75176,1.26352,0.000665057,0.000665057,0.000665057
56,155.345,1.16226,0.76177,1.16793,0.86589,0.79576,0.8524,0.50227,1.34829,0.72101,1.26555,0.000650909,0.000650909,0.000650909
57,158.147,1.16703,0.77372,1.16705,0.83361,0.79781,0.85355,0.49951,1.3376,0.73906,1.26478,0.000636762,0.000636762,0.000636762
58,160.91,1.15234,0.76462,1.17277,0.84092,0.84947,0.86175,0.49823,1.34912,0.72308,1.27051,0.000622615,0.000622615,0.000622615
59,163.642,1.15175,0.76957,1.17139,0.82508,0.82582,0.83576,0.48822,1.32962,0.73642,1.25563,0.000608468,0.000608468,0.000608468
60,166.363,1.15142,0.74558,1.16837,0.82541,0.8249,0.83062,0.47931,1.34934,0.75619,1.26518,0.000594321,0.000594321,0.000594321
61,169.071,1.16168,0.75808,1.17395,0.85919,0.80441,0.85093,0.49169,1.35495,0.72636,1.26904,0.000580174,0.000580174,0.000580174
62,171.81,1.15521,0.74308,1.16517,0.82969,0.85527,0.86116,0.50019,1.35831,0.73171,1.27124,0.000566027,0.000566027,0.000566027
63,174.504,1.15383,0.75545,1.1716,0.82601,0.82619,0.84977,0.48865,1.34397,0.73512,1.25621,0.00055188,0.00055188,0.00055188
64,177.266,1.14688,0.73724,1.16617,0.86028,0.83006,0.8669,0.49688,1.33921,0.71432,1.26189,0.000537733,0.000537733,0.000537733
65,180.008,1.14801,0.72419,1.16382,0.84161,0.84352,0.85058,0.49044,1.34984,0.72839,1.26688,0.000523586,0.000523586,0.000523586
66,182.733,1.14976,0.72751,1.16252,0.83368,0.83887,0.86185,0.50098,1.34563,0.71322,1.25936,0.000509438,0.000509438,0.000509438
67,185.444,1.12184,0.72718,1.15122,0.84519,0.83275,0.85084,0.49016,1.34528,0.71524,1.26476,0.000495291,0.000495291,0.000495291
68,188.249,1.12086,0.72227,1.15779,0.84891,0.82427,0.85423,0.49755,1.35568,0.71895,1.26883,0.000481144,0.000481144,0.000481144
69,190.998,1.13522,0.72809,1.16852,0.82096,0.83015,0.84992,0.49761,1.3405,0.71849,1.26503,0.000466997,0.000466997,0.000466997
70,193.743,1.11505,0.71846,1.15316,0.8741,0.8031,0.85243,0.50138,1.3584,0.72303,1.26919,0.00045285,0.00045285,0.00045285
71,196.475,1.13251,0.72392,1.15669,0.83793,0.81597,0.84312,0.49905,1.34797,0.71553,1.26151,0.000438703,0.000438703,0.000438703
72,199.232,1.10693,0.70968,1.14443,0.81633,0.83731,0.84807,0.49421,1.35449,0.73129,1.26369,0.000424556,0.000424556,0.000424556
73,201.945,1.12736,0.71472,1.15707,0.81179,0.85363,0.85872,0.5017,1.34655,0.71884,1.26254,0.000410409,0.000410409,0.000410409
74,204.707,1.11631,0.70664,1.14967,0.8226,0.84659,0.85113,0.49585,1.33118,0.7185,1.25236,0.000396262,0.000396262,0.000396262
75,207.47,1.10379,0.6994,1.14048,0.82297,0.83151,0.86092,0.51048,1.34215,0.70811,1.26273,0.000382115,0.000382115,0.000382115
76,210.226,1.10036,0.69526,1.15049,0.88599,0.79987,0.85342,0.5043,1.34133,0.72652,1.26346,0.000367967,0.000367967,0.000367967
77,212.987,1.09036,0.70177,1.14455,0.86287,0.80612,0.84888,0.49665,1.33175,0.71175,1.25921,0.00035382,0.00035382,0.00035382
78,215.713,1.10928,0.70456,1.14523,0.8718,0.80212,0.8484,0.49861,1.3374,0.71494,1.26263,0.000339673,0.000339673,0.000339673
79,218.474,1.10551,0.69631,1.14597,0.8209,0.8316,0.84374,0.50367,1.33453,0.70328,1.26608,0.000325526,0.000325526,0.000325526
80,221.195,1.12056,0.70362,1.15797,0.83966,0.83501,0.8472,0.4981,1.34477,0.71141,1.26677,0.000311379,0.000311379,0.000311379
81,224.047,1.10733,0.69354,1.15298,0.82253,0.84648,0.86225,0.50748,1.33326,0.70658,1.26015,0.000297232,0.000297232,0.000297232
82,226.816,1.0779,0.68431,1.13863,0.81621,0.85474,0.86559,0.50851,1.35193,0.69578,1.28232,0.000283085,0.000283085,0.000283085
83,229.599,1.10037,0.69636,1.15075,0.83286,0.83221,0.84773,0.50164,1.34728,0.70634,1.2706,0.000268938,0.000268938,0.000268938
84,232.333,1.09044,0.68559,1.14045,0.83858,0.83395,0.86233,0.50381,1.34267,0.69536,1.26744,0.000254791,0.000254791,0.000254791
85,235.054,1.08718,0.6809,1.14295,0.84482,0.8325,0.85374,0.5003,1.34227,0.70335,1.26639,0.000240644,0.000240644,0.000240644
86,237.792,1.09623,0.68752,1.14465,0.82932,0.84778,0.85855,0.50244,1.33952,0.70167,1.26427,0.000226497,0.000226497,0.000226497
87,240.532,1.07837,0.68113,1.13415,0.82793,0.84902,0.85395,0.5026,1.33876,0.69467,1.26663,0.000212349,0.000212349,0.000212349
88,243.345,1.0766,0.66996,1.13704,0.83949,0.8542,0.86104,0.50516,1.34413,0.69712,1.26744,0.000198202,0.000198202,0.000198202
89,246.127,1.07425,0.66241,1.13608,0.83648,0.84149,0.85741,0.49501,1.35268,0.69837,1.27723,0.000184055,0.000184055,0.000184055
90,248.893,1.07954,0.66815,1.1323,0.83118,0.83301,0.85156,0.49853,1.34862,0.70048,1.26904,0.000169908,0.000169908,0.000169908
91,252.491,1.05793,0.63685,1.14381,0.81679,0.83022,0.84217,0.48282,1.34755,0.70508,1.27796,0.000155761,0.000155761,0.000155761
92,255.268,1.0437,0.59242,1.12922,0.83437,0.83932,0.84806,0.49444,1.34773,0.70831,1.27218,0.000141614,0.000141614,0.000141614
93,258.003,1.04002,0.57744,1.12828,0.84517,0.83045,0.85203,0.48925,1.35749,0.70087,1.27916,0.000127467,0.000127467,0.000127467
94,260.716,1.02718,0.57709,1.13226,0.82139,0.84323,0.85223,0.49107,1.36081,0.69925,1.28093,0.00011332,0.00011332,0.00011332
95,263.391,1.02141,0.57292,1.12079,0.82514,0.84723,0.8558,0.49609,1.35898,0.69434,1.28277,9.91726e-05,9.91726e-05,9.91726e-05
96,266.116,1.01745,0.57069,1.13288,0.82812,0.83688,0.84764,0.49598,1.35903,0.70462,1.28004,8.50255e-05,8.50255e-05,8.50255e-05
97,268.816,1.01347,0.57157,1.12238,0.81221,0.84262,0.85218,0.49908,1.35755,0.69679,1.27671,7.08784e-05,7.08784e-05,7.08784e-05
98,271.558,1.00843,0.56464,1.11656,0.83983,0.8412,0.85509,0.49558,1.35805,0.69401,1.27817,5.67313e-05,5.67313e-05,5.67313e-05
99,274.288,1.01282,0.55411,1.11711,0.8219,0.84766,0.85002,0.4995,1.35814,0.69601,1.27982,4.25842e-05,4.25842e-05,4.25842e-05
100,277.025,1.00412,0.55324,1.11514,0.8164,0.84849,0.85067,0.4983,1.35705,0.69467,1.27838,2.84371e-05,2.84371e-05,2.84371e-05
