epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,84.4514,1.30413,0.92621,1.27255,0.76286,0.81234,0.81176,0.46727,1.41213,0.85732,1.34333,0.00113191,0.00113191,0.00113191
23,88.164,1.29441,0.90763,1.26821,0.84305,0.82199,0.83838,0.49152,1.36925,0.83298,1.34142,0.00111776,0.00111776,0.00111776
24,91.9548,1.28451,0.89924,1.27531,0.80024,0.81363,0.80142,0.47126,1.42492,0.87752,1.37966,0.00110362,0.00110362,0.00110362
25,95.6578,1.26871,0.87559,1.26457,0.79408,0.81602,0.80998,0.47428,1.38514,0.78409,1.36739,0.00108947,0.00108947,0.00108947
26,99.3677,1.26937,0.88063,1.26436,0.81822,0.79911,0.82885,0.49033,1.36163,0.80399,1.33518,0.00107532,0.00107532,0.00107532
27,103.102,1.27658,0.87456,1.26262,0.86385,0.7896,0.83599,0.48723,1.38908,0.79267,1.36134,0.00106118,0.00106118,0.00106118
28,106.815,1.28089,0.89,1.27546,0.80802,0.8135,0.82872,0.47998,1.38707,0.81499,1.36138,0.00104703,0.00104703,0.00104703
29,110.548,1.28056,0.87618,1.27028,0.86293,0.80324,0.83568,0.49628,1.3689,0.74955,1.35007,0.00103288,0.00103288,0.00103288
30,114.407,1.2519,0.84855,1.25337,0.83103,0.80173,0.82174,0.488,1.35796,0.77554,1.34088,0.00101873,0.00101873,0.00101873
31,118.347,1.25145,0.85385,1.24928,0.78976,0.78451,0.81072,0.47022,1.41527,0.82562,1.37054,0.00100459,0.00100459,0.00100459
32,122.128,1.27599,0.86285,1.25827,0.81193,0.82767,0.8476,0.49911,1.3826,0.77542,1.34957,0.00099044,0.00099044,0.00099044
33,125.982,1.25614,0.84904,1.25083,0.80034,0.82567,0.84759,0.50144,1.36065,0.76383,1.34578,0.000976293,0.000976293,0.000976293
34,129.913,1.25317,0.84337,1.25385,0.82816,0.83302,0.85474,0.48831,1.36965,0.75469,1.35957,0.000962146,0.000962146,0.000962146
35,133.706,1.24794,0.82888,1.24941,0.81761,0.82408,0.8415,0.5032,1.36216,0.77428,1.33895,0.000947999,0.000947999,0.000947999
36,137.464,1.23949,0.83262,1.23928,0.85024,0.82149,0.84825,0.49913,1.36894,0.74346,1.34636,0.000933851,0.000933851,0.000933851
37,141.188,1.24508,0.83456,1.25422,0.8488,0.81839,0.84087,0.48554,1.35878,0.7831,1.33753,0.000919704,0.000919704,0.000919704
38,144.893,1.22905,0.83606,1.24577,0.82585,0.82761,0.84627,0.49141,1.37716,0.75417,1.36269,0.000905557,0.000905557,0.000905557
39,148.6,1.23345,0.8183,1.24852,0.83035,0.81257,0.83498,0.49274,1.34882,0.77342,1.34223,0.00089141,0.00089141,0.00089141
40,152.332,1.23944,0.83338,1.25388,0.80887,0.82221,0.82494,0.48576,1.36688,0.76786,1.37212,0.000877263,0.000877263,0.000877263
41,156.061,1.22493,0.8212,1.24911,0.86315,0.81779,0.84029,0.49277,1.35606,0.76385,1.33884,0.000863116,0.000863116,0.000863116
42,159.784,1.22261,0.81473,1.24554,0.82089,0.83931,0.84466,0.49075,1.38349,0.76917,1.38338,0.000848969,0.000848969,0.000848969
43,163.484,1.22429,0.8138,1.24465,0.84738,0.81362,0.8441,0.4879,1.35943,0.74817,1.35678,0.000834822,0.000834822,0.000834822
44,167.201,1.21507,0.80003,1.24097,0.83863,0.8379,0.84784,0.5002,1.3469,0.74271,1.34939,0.000820675,0.000820675,0.000820675
45,170.892,1.19948,0.79764,1.23067,0.81438,0.85065,0.83903,0.49524,1.38199,0.72579,1.38526,0.000806528,0.000806528,0.000806528
46,174.609,1.20546,0.7823,1.23516,0.81096,0.82921,0.832,0.49613,1.35603,0.75159,1.34674,0.00079238,0.00079238,0.00079238
47,178.309,1.21879,0.79995,1.23444,0.80509,0.83468,0.84278,0.50519,1.35516,0.74954,1.34316,0.000778233,0.000778233,0.000778233
48,182.931,1.19945,0.78051,1.22688,0.85101,0.84519,0.84515,0.50656,1.34952,0.7315,1.34479,0.000764086,0.000764086,0.000764086
49,187.159,1.19945,0.78271,1.23048,0.83495,0.81882,0.83741,0.48748,1.36502,0.76725,1.35748,0.000749939,0.000749939,0.000749939
50,190.987,1.19521,0.78095,1.22907,0.84811,0.80855,0.85807,0.49306,1.36275,0.73155,1.35072,0.000735792,0.000735792,0.000735792
51,194.802,1.19228,0.77942,1.22779,0.84503,0.82983,0.85503,0.50258,1.35367,0.71253,1.36775,0.000721645,0.000721645,0.000721645
52,199.226,1.19246,0.78641,1.2391,0.8627,0.82885,0.84134,0.49466,1.34918,0.72877,1.33826,0.000707498,0.000707498,0.000707498
53,203.72,1.1836,0.77692,1.22842,0.83169,0.85125,0.86847,0.50887,1.37193,0.69284,1.36744,0.000693351,0.000693351,0.000693351
54,207.946,1.17159,0.76061,1.21819,0.87075,0.81958,0.85478,0.51269,1.33535,0.71663,1.35802,0.000679204,0.000679204,0.000679204
55,211.705,1.198,0.77064,1.23189,0.85258,0.83823,0.84686,0.49812,1.36306,0.72484,1.36593,0.000665057,0.000665057,0.000665057
56,215.47,1.18201,0.7607,1.22327,0.82116,0.84899,0.83799,0.4971,1.35947,0.74032,1.37514,0.000650909,0.000650909,0.000650909
57,219.474,1.17594,0.75891,1.21987,0.87618,0.8336,0.86748,0.52535,1.3373,0.70431,1.35308,0.000636762,0.000636762,0.000636762
58,223.381,1.15821,0.73816,1.22035,0.88622,0.83759,0.87207,0.52241,1.34795,0.71598,1.34579,0.000622615,0.000622615,0.000622615
59,227.284,1.166,0.75579,1.22213,0.86892,0.81562,0.86562,0.52063,1.36156,0.72224,1.37067,0.000608468,0.000608468,0.000608468
60,231.099,1.16159,0.75252,1.21784,0.89065,0.81388,0.87032,0.52373,1.333,0.70645,1.33094,0.000594321,0.000594321,0.000594321
61,234.81,1.15869,0.74535,1.21574,0.84629,0.83076,0.85207,0.49525,1.36783,0.71237,1.36966,0.000580174,0.000580174,0.000580174
62,238.531,1.14612,0.73164,1.20543,0.82478,0.8244,0.8524,0.51466,1.36174,0.70231,1.37993,0.000566027,0.000566027,0.000566027
63,242.26,1.15789,0.74132,1.21686,0.8158,0.85811,0.86707,0.51063,1.35847,0.70967,1.35568,0.00055188,0.00055188,0.00055188
64,246.039,1.15982,0.73414,1.21834,0.84568,0.84485,0.86735,0.51593,1.34,0.7015,1.34487,0.000537733,0.000537733,0.000537733
65,249.881,1.14895,0.73326,1.21138,0.84115,0.86381,0.86668,0.52468,1.34615,0.69882,1.35164,0.000523586,0.000523586,0.000523586
66,253.723,1.14562,0.72066,1.21117,0.81074,0.83152,0.83875,0.49856,1.38055,0.70259,1.38345,0.000509438,0.000509438,0.000509438
67,257.585,1.13898,0.71744,1.21143,0.82151,0.84899,0.85417,0.51974,1.33314,0.70175,1.33352,0.000495291,0.000495291,0.000495291
68,261.445,1.13869,0.72923,1.20243,0.85539,0.83447,0.86528,0.5165,1.36073,0.67979,1.36112,0.000481144,0.000481144,0.000481144
69,265.303,1.15203,0.72246,1.20882,0.80953,0.85279,0.86254,0.51933,1.33825,0.69401,1.34731,0.000466997,0.000466997,0.000466997
70,269.157,1.14149,0.72074,1.21293,0.84003,0.85649,0.8647,0.51256,1.35403,0.68485,1.36455,0.00045285,0.00045285,0.00045285
71,272.998,1.13486,0.71712,1.19873,0.84878,0.8354,0.86485,0.51052,1.3674,0.6972,1.3765,0.000438703,0.000438703,0.000438703
72,276.842,1.13822,0.71899,1.20636,0.87467,0.82268,0.854,0.52086,1.35,0.68891,1.35226,0.000424556,0.000424556,0.000424556
73,280.682,1.13476,0.70625,1.20372,0.84729,0.86098,0.87176,0.51575,1.34728,0.68687,1.35198,0.000410409,0.000410409,0.000410409
74,284.537,1.11848,0.6941,1.19068,0.89177,0.83052,0.87517,0.52363,1.36561,0.67725,1.35479,0.000396262,0.000396262,0.000396262
75,288.346,1.1092,0.69328,1.18804,0.87083,0.83503,0.86978,0.52009,1.34847,0.68516,1.35411,0.000382115,0.000382115,0.000382115
76,292.223,1.12871,0.70358,1.20093,0.86316,0.81901,0.86185,0.51429,1.33819,0.67943,1.34807,0.000367967,0.000367967,0.000367967
77,296.172,1.11336,0.70406,1.19519,0.84288,0.84294,0.85924,0.52024,1.33025,0.67752,1.34825,0.00035382,0.00035382,0.00035382
78,300.02,1.11549,0.69006,1.19795,0.85738,0.84101,0.87223,0.52038,1.34176,0.68661,1.36673,0.000339673,0.000339673,0.000339673
79,303.849,1.12288,0.67972,1.19462,0.84703,0.86654,0.8714,0.52576,1.33854,0.6742,1.35577,0.000325526,0.000325526,0.000325526
80,307.839,1.11874,0.68997,1.1987,0.83844,0.86607,0.86837,0.5176,1.36181,0.68825,1.36196,0.000311379,0.000311379,0.000311379
81,311.777,1.09204,0.69409,1.18674,0.8645,0.83075,0.85694,0.51754,1.33578,0.67444,1.3497,0.000297232,0.000297232,0.000297232
82,315.692,1.10131,0.68079,1.19549,0.83594,0.87102,0.86685,0.52477,1.3475,0.67381,1.35964,0.000283085,0.000283085,0.000283085
83,319.563,1.11298,0.68523,1.19959,0.85752,0.878,0.8793,0.52025,1.35661,0.66136,1.36022,0.000268938,0.000268938,0.000268938
84,323.441,1.09751,0.67601,1.18878,0.86443,0.8545,0.87072,0.51767,1.34192,0.68592,1.34862,0.000254791,0.000254791,0.000254791
85,327.331,1.08265,0.67324,1.18054,0.8627,0.83517,0.86663,0.52286,1.34972,0.66396,1.35663,0.000240644,0.000240644,0.000240644
86,331.231,1.0879,0.67277,1.18669,0.86116,0.84663,0.86534,0.52395,1.34152,0.66725,1.3553,0.000226497,0.000226497,0.000226497
87,335.011,1.08655,0.66045,1.18064,0.84846,0.87494,0.86591,0.52588,1.35329,0.6515,1.36203,0.000212349,0.000212349,0.000212349
88,338.877,1.07518,0.65969,1.18243,0.84828,0.85983,0.86872,0.52612,1.35337,0.6638,1.36059,0.000198202,0.000198202,0.000198202
89,342.755,1.07484,0.66667,1.17666,0.82872,0.87088,0.86739,0.52431,1.33653,0.66547,1.35177,0.000184055,0.000184055,0.000184055
90,346.597,1.08325,0.66796,1.18282,0.85783,0.85776,0.87991,0.52686,1.34462,0.66294,1.35968,0.000169908,0.000169908,0.000169908
91,351.139,1.03695,0.62374,1.18925,0.87765,0.82867,0.87432,0.52222,1.3677,0.65418,1.38984,0.000155761,0.000155761,0.000155761
92,354.998,1.0393,0.57359,1.17286,0.85388,0.85162,0.86029,0.51596,1.36888,0.65801,1.39081,0.000141614,0.000141614,0.000141614
93,358.905,1.03501,0.57466,1.17601,0.8429,0.85211,0.85839,0.51664,1.36484,0.66639,1.38461,0.000127467,0.000127467,0.000127467
94,362.778,1.02052,0.55954,1.16546,0.86027,0.84034,0.87285,0.52106,1.36669,0.65804,1.37622,0.00011332,0.00011332,0.00011332
95,366.666,1.01042,0.55281,1.15389,0.8363,0.85031,0.87026,0.52332,1.3641,0.65328,1.37847,9.91726e-05,9.91726e-05,9.91726e-05
96,370.581,1.01741,0.56074,1.1702,0.87641,0.84923,0.87395,0.52198,1.36675,0.65088,1.38458,8.50255e-05,8.50255e-05,8.50255e-05
97,374.453,1.00712,0.55058,1.16431,0.87766,0.85327,0.86789,0.5219,1.36072,0.65853,1.37712,7.08784e-05,7.08784e-05,7.08784e-05
98,378.227,0.99917,0.54894,1.15734,0.87518,0.84746,0.86534,0.51934,1.36185,0.6579,1.37669,5.67313e-05,5.67313e-05,5.67313e-05
99,382.106,1.0048,0.54726,1.15671,0.87048,0.84803,0.86549,0.52125,1.35829,0.6591,1.37496,4.25842e-05,4.25842e-05,4.25842e-05
100,386.015,0.99744,0.54019,1.1517,0.86689,0.84879,0.86273,0.52001,1.362,0.65577,1.37729,2.84371e-05,2.84371e-05,2.84371e-05
